codice_aic	cod_farmaco	concept_id	concept_name	concept_code	mapping_type	comment	suggestion	last_updated_date
034195014	034195	741531	orlistat 120 MG Oral Capsule [Xenical]	226917	EXACT	auto-linked from EMA 000154		2026-06-12
034195026	034195	741531	orlistat 120 MG Oral Capsule [Xenical]	226917	EXACT	auto-linked from EMA 000154		2026-06-12
034195038	034195	741531	orlistat 120 MG Oral Capsule [Xenical]	226917	EXACT	auto-linked from EMA 000154		2026-06-12
034195040	034195	741531	orlistat 120 MG Oral Capsule [Xenical]	226917	EXACT	auto-linked from EMA 000154		2026-06-12
034195053	034195	741531	orlistat 120 MG Oral Capsule [Xenical]	226917	EXACT	auto-linked from EMA 000154		2026-06-12
034195065	034195	741531	orlistat 120 MG Oral Capsule [Xenical]	226917	EXACT	auto-linked from EMA 000154		2026-06-12
038933014	038933	741531	orlistat 120 MG Oral Capsule [Xenical]	226917	EXACT	auto-linked from EMA 000154		2026-06-12
038933026	038933	741531	orlistat 120 MG Oral Capsule [Xenical]	226917	EXACT	auto-linked from EMA 000154		2026-06-12
038933038	038933	741531	orlistat 120 MG Oral Capsule [Xenical]	226917	EXACT	auto-linked from EMA 000154		2026-06-12
038933040	038933	741531	orlistat 120 MG Oral Capsule [Xenical]	226917	EXACT	auto-linked from EMA 000154		2026-06-12
038933053	038933	741531	orlistat 120 MG Oral Capsule [Xenical]	226917	EXACT	auto-linked from EMA 000154		2026-06-12
039859018	039859	741531	orlistat 120 MG Oral Capsule [Xenical]	226917	EXACT	auto-linked from EMA 000154		2026-06-12
040017016	040017	741531	orlistat 120 MG Oral Capsule [Xenical]	226917	EXACT	auto-linked from EMA 000154		2026-06-12
041435013	041435	741531	orlistat 120 MG Oral Capsule [Xenical]	226917	EXACT	auto-linked from EMA 000154		2026-06-12
042176014	042176	741531	orlistat 120 MG Oral Capsule [Xenical]	226917	EXACT	auto-linked from EMA 000154		2026-06-12
042176026	042176	741531	orlistat 120 MG Oral Capsule [Xenical]	226917	EXACT	auto-linked from EMA 000154		2026-06-12
042176038	042176	741531	orlistat 120 MG Oral Capsule [Xenical]	226917	EXACT	auto-linked from EMA 000154		2026-06-12
042176040	042176	741531	orlistat 120 MG Oral Capsule [Xenical]	226917	EXACT	auto-linked from EMA 000154		2026-06-12
042176053	042176	741531	orlistat 120 MG Oral Capsule [Xenical]	226917	EXACT	auto-linked from EMA 000154		2026-06-12
042176065	042176	741531	orlistat 120 MG Oral Capsule [Xenical]	226917	EXACT	auto-linked from EMA 000154		2026-06-12
042176077	042176	741531	orlistat 120 MG Oral Capsule [Xenical]	226917	EXACT	auto-linked from EMA 000154		2026-06-12
042176089	042176	741531	orlistat 120 MG Oral Capsule [Xenical]	226917	EXACT	auto-linked from EMA 000154		2026-06-12
042176091	042176	741531	orlistat 120 MG Oral Capsule [Xenical]	226917	EXACT	auto-linked from EMA 000154		2026-06-12
042176103	042176	741531	orlistat 120 MG Oral Capsule [Xenical]	226917	EXACT	auto-linked from EMA 000154		2026-06-12
042176115	042176	741531	orlistat 120 MG Oral Capsule [Xenical]	226917	EXACT	auto-linked from EMA 000154		2026-06-12
042176127	042176	741531	orlistat 120 MG Oral Capsule [Xenical]	226917	EXACT	auto-linked from EMA 000154		2026-06-12
042176139	042176	741531	orlistat 120 MG Oral Capsule [Xenical]	226917	EXACT	auto-linked from EMA 000154		2026-06-12
044419012	044419	741531	orlistat 120 MG Oral Capsule [Xenical]	226917	EXACT	auto-linked from EMA 000154		2026-06-12
045405014	045405	741531	orlistat 120 MG Oral Capsule [Xenical]	226917	EXACT	auto-linked from EMA 000154		2026-06-12
046183012	046183	741531	orlistat 120 MG Oral Capsule [Xenical]	226917	EXACT	auto-linked from EMA 000154		2026-06-12
046329013	046329	741531	orlistat 120 MG Oral Capsule [Xenical]	226917	EXACT	auto-linked from EMA 000154		2026-06-12
050847019	050847	741531	orlistat 120 MG Oral Capsule [Xenical]	226917	EXACT	auto-linked from EMA 000154		2026-06-12
051196018	051196	741531	orlistat 120 MG Oral Capsule [Xenical]	226917	EXACT	auto-linked from EMA 000154		2026-06-12
