cod_nacion	nro_definitivo	concept_id	concept_name	concept_code	mapping_type	comment	suggestion	last_updated_date
730044	1201482002	36945585	3 ML rilpivirine 300 MG/ML Injectable Suspension	OMOP5209300	EXACT			2025-12-04
