ma_number	concept_id	concept_name	concept_code	mapping_type	comment	suggestion	last_updated_date
EU/1/16/1091/001	19102221	atazanavir 150 MG Oral Capsule	402246	EXACT			2025-12-04
EU/1/16/1091/002	19102221	atazanavir 150 MG Oral Capsule	402246	EXACT			2025-12-04
EU/1/16/1091/003	19102221	atazanavir 150 MG Oral Capsule	402246	EXACT			2025-12-04
EU/1/16/1091/004	19102222	atazanavir 200 MG Oral Capsule	402247	EXACT			2025-12-04
EU/1/16/1091/005	19102222	atazanavir 200 MG Oral Capsule	402247	EXACT			2025-12-04
EU/1/16/1091/006	19102222	atazanavir 200 MG Oral Capsule	402247	EXACT			2025-12-04
EU/1/16/1091/007	1727254	atazanavir 300 MG Oral Capsule	664741	EXACT			2025-12-04
EU/1/16/1091/008	1727254	atazanavir 300 MG Oral Capsule	664741	EXACT			2025-12-04
EU/1/16/1091/009	1727254	atazanavir 300 MG Oral Capsule	664741	EXACT			2025-12-04
EU/1/16/1091/010	1727254	atazanavir 300 MG Oral Capsule	664741	EXACT			2025-12-04
EU/1/16/1091/011	19102221	atazanavir 150 MG Oral Capsule	402246	EXACT			2025-12-04
EU/1/16/1091/012	19102221	atazanavir 150 MG Oral Capsule	402246	EXACT			2025-12-04
EU/1/16/1091/013	19102222	atazanavir 200 MG Oral Capsule	402247	EXACT			2025-12-04
EU/1/16/1091/014	19102222	atazanavir 200 MG Oral Capsule	402247	EXACT			2025-12-04
EU/1/16/1091/015	19102222	atazanavir 200 MG Oral Capsule	402247	EXACT			2025-12-04
EU/1/16/1091/016	1727254	atazanavir 300 MG Oral Capsule	664741	EXACT			2025-12-04
EU/1/16/1091/017	1727254	atazanavir 300 MG Oral Capsule	664741	EXACT			2025-12-04
