cod_nacion	nro_definitivo	des_nomco	des_dcp	des_dosific	envase	contenido	unidad_contenido	principios_activos	vias_administracion	forma_farmaceutica	atc	laboratorio_titular	sw_base_a_plantas	sw_generico	biosimilar	radiofarmaco
663306	58113	PLURIMEN 5 mg COMPRIMIDOS	Selegilina 5 mg comprimido	5 mg	Frasco	20	comprimido	SELEGILINA HIDROCLORURO 5 mg	VÍA ORAL	COMPRIMIDO	N04BD01 - Selegilina	ORION CORPORATION	0	0	0	0
663307	58113	PLURIMEN 5 mg COMPRIMIDOS	Selegilina 5 mg comprimido	5 mg	Frasco	50	comprimido	SELEGILINA HIDROCLORURO 5 mg	VÍA ORAL	COMPRIMIDO	N04BD01 - Selegilina	ORION CORPORATION	0	0	0	0
999810	63290	SELEGILINA DAVUR 5 mg COMPRIMIDOS EFG	Selegilina 5 mg comprimido	5 mg	Blister	20	comprimido	SELEGILINA HIDROCLORURO 5 mg	VÍA ORAL	COMPRIMIDO	N04BD01 - Selegilina	LABORATORIOS DAVUR S.L.	0	1	0	0
999811	63290	SELEGILINA DAVUR 5 mg COMPRIMIDOS EFG	Selegilina 5 mg comprimido	5 mg	Blister	50	comprimido	SELEGILINA HIDROCLORURO 5 mg	VÍA ORAL	COMPRIMIDO	N04BD01 - Selegilina	LABORATORIOS DAVUR S.L.	0	1	0	0
