codice_aic	cod_farmaco	denominazione	descrizione	pa_associati	principio_attivo	quantita	unita_misura	forma	codice_atc	ragione_sociale	stato_amministrativo	tipo_procedura	fornitura
040426013	040426	BISOPROLOLO E IDROCLOROTIAZIDE MYLAN GENERICS	2,5 MG/6,25 MG COMPRESSE RIVESTITE CON FILM- 30 COMPRESSE IN BLISTER OPA/AL/PVC-AL	BISOPROLOLO FUMARATO/IDROCLOROTIAZIDE	BISOPROLOLO FUMARATO|IDROCLOROTIAZIDE	2.5|6.25	milligrammi|milligrammi	Compressa rivestita con film	C07BB07	MYLAN S.P.A.	Autorizzata	Procedura Mutuo riconoscimento o Decentrata	Medicinali soggetti a prescrizione medica
040426025	040426	BISOPROLOLO E IDROCLOROTIAZIDE MYLAN GENERICS	5 MG/6,25 MG COMPRESSE RIVESTITE CON FILM- 30 COMPRESSE IN BLISTER OPA/AL/PVC-AL	BISOPROLOLO FUMARATO/IDROCLOROTIAZIDE	BISOPROLOLO FUMARATO|IDROCLOROTIAZIDE	5|6.25	milligrammi|milligrammi	Compressa rivestita con film	C07BB07	MYLAN S.P.A.	Autorizzata	Procedura Mutuo riconoscimento o Decentrata	Medicinali soggetti a prescrizione medica
040426037	040426	BISOPROLOLO E IDROCLOROTIAZIDE MYLAN GENERICS	10 MG/6,25 MG COMPRESSE RIVESTITE CON FILM- 30 COMPRESSE IN BLISTER OPA/AL/PVC-AL	BISOPROLOLO FUMARATO/IDROCLOROTIAZIDE	BISOPROLOLO FUMARATO|IDROCLOROTIAZIDE	10|6.25	milligrammi|milligrammi	Compressa rivestita con film	C07BB07	MYLAN S.P.A.	Autorizzata	Procedura Mutuo riconoscimento o Decentrata	Medicinali soggetti a prescrizione medica
