cod_nacion	nro_definitivo	concept_id	concept_name	concept_code	mapping_type	comment	suggestion	last_updated_date
656532	64928	19011356	etoricoxib 60 MG Oral Tablet	388519	BROAD		etoricoxib 60 MG Oral Tablet	2026-03-12
656533	64929	19101674	etoricoxib 90 MG Oral Tablet	388520	BROAD		etoricoxib 90 MG Oral Tablet	2026-03-12
656534	64930	19011358	etoricoxib 120 MG Oral Tablet	388521	BROAD		etoricoxib 120 MG Oral Tablet	2026-03-12
660079	69376	21065513	etoricoxib 30 MG Oral Tablet	OMOP256582	EXACT			2026-03-12
664159	71587	21065513	etoricoxib 30 MG Oral Tablet	OMOP256582	EXACT			2026-03-12
664160	71588	19011356	etoricoxib 60 MG Oral Tablet	388519	BROAD		etoricoxib 60 MG Oral Tablet	2026-03-12
664161	71589	19101674	etoricoxib 90 MG Oral Tablet	388520	BROAD		etoricoxib 90 MG Oral Tablet	2026-03-12
664162	71590	19011358	etoricoxib 120 MG Oral Tablet	388521	BROAD		etoricoxib 120 MG Oral Tablet	2026-03-12
668774	72076	21065513	etoricoxib 30 MG Oral Tablet	OMOP256582	EXACT			2026-03-12
706321	79786	21065513	etoricoxib 30 MG Oral Tablet	OMOP256582	EXACT			2026-03-12
706322	79787	19011356	etoricoxib 60 MG Oral Tablet	388519	EXACT			2026-03-12
706323	79788	19101674	etoricoxib 90 MG Oral Tablet	388520	EXACT			2026-03-12
706324	79789	19011358	etoricoxib 120 MG Oral Tablet	388521	EXACT			2026-03-12
707988	80262	19011356	etoricoxib 60 MG Oral Tablet	388519	EXACT			2026-03-12
707989	80263	19011358	etoricoxib 120 MG Oral Tablet	388521	EXACT			2026-03-12
707990	80264	19101674	etoricoxib 90 MG Oral Tablet	388520	EXACT			2026-03-12
707991	80265	21065513	etoricoxib 30 MG Oral Tablet	OMOP256582	EXACT			2026-03-12
708430	80373	19011356	etoricoxib 60 MG Oral Tablet	388519	EXACT			2026-03-12
708492	80375	21065513	etoricoxib 30 MG Oral Tablet	OMOP256582	EXACT			2026-03-12
710036	80672	19011358	etoricoxib 120 MG Oral Tablet	388521	EXACT			2026-03-12
710040	80673	21065513	etoricoxib 30 MG Oral Tablet	OMOP256582	EXACT			2026-03-12
710042	80674	19011356	etoricoxib 60 MG Oral Tablet	388519	EXACT			2026-03-12
710044	80675	19101674	etoricoxib 90 MG Oral Tablet	388520	EXACT			2026-03-12
710270	80374	19101674	etoricoxib 90 MG Oral Tablet	388520	EXACT			2026-03-12
710272	80376	19011358	etoricoxib 120 MG Oral Tablet	388521	EXACT			2026-03-12
710366	80751	19011356	etoricoxib 60 MG Oral Tablet	388519	EXACT			2026-03-12
710367	80752	21065513	etoricoxib 30 MG Oral Tablet	OMOP256582	EXACT			2026-03-12
710370	80753	19101674	etoricoxib 90 MG Oral Tablet	388520	EXACT			2026-03-12
710371	80754	19011358	etoricoxib 120 MG Oral Tablet	388521	EXACT			2026-03-12
711142	80944	21065513	etoricoxib 30 MG Oral Tablet	OMOP256582	EXACT			2026-03-12
711146	80946	19011356	etoricoxib 60 MG Oral Tablet	388519	EXACT			2026-03-12
711150	80948	19011358	etoricoxib 120 MG Oral Tablet	388521	EXACT			2026-03-12
711151	80949	19101674	etoricoxib 90 MG Oral Tablet	388520	EXACT			2026-03-12
711177	80961	21065513	etoricoxib 30 MG Oral Tablet	OMOP256582	EXACT			2026-03-12
711180	80962	19011356	etoricoxib 60 MG Oral Tablet	388519	EXACT			2026-03-12
711181	80963	19101674	etoricoxib 90 MG Oral Tablet	388520	EXACT			2026-03-12
711182	80964	19011358	etoricoxib 120 MG Oral Tablet	388521	EXACT			2026-03-12
711582	81052	21065513	etoricoxib 30 MG Oral Tablet	OMOP256582	EXACT			2026-03-12
711583	81053	19011356	etoricoxib 60 MG Oral Tablet	388519	EXACT			2026-03-12
711612	81059	19101674	etoricoxib 90 MG Oral Tablet	388520	EXACT			2026-03-12
711613	81060	19011358	etoricoxib 120 MG Oral Tablet	388521	EXACT			2026-03-12
712401	81200	19101674	etoricoxib 90 MG Oral Tablet	388520	EXACT			2026-03-12
712407	81201	19011358	etoricoxib 120 MG Oral Tablet	388521	EXACT			2026-03-12
712514	81217	21065513	etoricoxib 30 MG Oral Tablet	OMOP256582	EXACT			2026-03-12
712515	81218	19011356	etoricoxib 60 MG Oral Tablet	388519	EXACT			2026-03-12
712516	81219	19101674	etoricoxib 90 MG Oral Tablet	388520	EXACT			2026-03-12
712517	81220	19011358	etoricoxib 120 MG Oral Tablet	388521	EXACT			2026-03-12
712770	81198	21065513	etoricoxib 30 MG Oral Tablet	OMOP256582	EXACT			2026-03-12
712838	81199	19011356	etoricoxib 60 MG Oral Tablet	388519	EXACT			2026-03-12
713213	81333	21065513	etoricoxib 30 MG Oral Tablet	OMOP256582	EXACT			2026-03-12
713220	81334	19011356	etoricoxib 60 MG Oral Tablet	388519	EXACT			2026-03-12
713228	81335	19101674	etoricoxib 90 MG Oral Tablet	388520	EXACT			2026-03-12
713235	81336	19011358	etoricoxib 120 MG Oral Tablet	388521	EXACT			2026-03-12
713683	81462	19011356	etoricoxib 60 MG Oral Tablet	388519	EXACT			2026-03-12
713686	81463	21065513	etoricoxib 30 MG Oral Tablet	OMOP256582	EXACT			2026-03-12
713689	81464	19101674	etoricoxib 90 MG Oral Tablet	388520	EXACT			2026-03-12
713692	81465	19011358	etoricoxib 120 MG Oral Tablet	388521	EXACT			2026-03-12
714631	81709	21065513	etoricoxib 30 MG Oral Tablet	OMOP256582	EXACT			2026-03-12
714632	81710	19011356	etoricoxib 60 MG Oral Tablet	388519	EXACT			2026-03-12
714633	81711	19101674	etoricoxib 90 MG Oral Tablet	388520	EXACT			2026-03-12
714645	81717	19011358	etoricoxib 120 MG Oral Tablet	388521	EXACT			2026-03-12
714903	81754	19011358	etoricoxib 120 MG Oral Tablet	388521	EXACT			2026-03-12
714904	81755	21065513	etoricoxib 30 MG Oral Tablet	OMOP256582	EXACT			2026-03-12
714905	81756	19011356	etoricoxib 60 MG Oral Tablet	388519	EXACT			2026-03-12
714906	81757	19101674	etoricoxib 90 MG Oral Tablet	388520	EXACT			2026-03-12
715247	81824	21065513	etoricoxib 30 MG Oral Tablet	OMOP256582	EXACT			2026-03-12
715248	81825	19011356	etoricoxib 60 MG Oral Tablet	388519	EXACT			2026-03-12
715249	81826	19101674	etoricoxib 90 MG Oral Tablet	388520	EXACT			2026-03-12
715251	81827	19011358	etoricoxib 120 MG Oral Tablet	388521	EXACT			2026-03-12
715460	81887	21065513	etoricoxib 30 MG Oral Tablet	OMOP256582	EXACT			2026-03-12
715461	81888	19101674	etoricoxib 90 MG Oral Tablet	388520	EXACT			2026-03-12
715462	81889	19011356	etoricoxib 60 MG Oral Tablet	388519	EXACT			2026-03-12
715463	81890	19011358	etoricoxib 120 MG Oral Tablet	388521	EXACT			2026-03-12
715534	81927	19011358	etoricoxib 120 MG Oral Tablet	388521	EXACT			2026-03-12
715537	81928	21065513	etoricoxib 30 MG Oral Tablet	OMOP256582	EXACT			2026-03-12
