cod_nacion	nro_definitivo	des_nomco	des_dcp	des_dosific	envase	contenido	unidad_contenido	principios_activos	vias_administracion	forma_farmaceutica	atc	laboratorio_titular	sw_base_a_plantas	biosimilar	radiofarmaco
660917	08451002	VOLIBRIS 5 MG COMPRIMIDOS RECUBIERTOS CON PELICULA	Ambrisentán 5 mg comprimido	5 mg	Blister	30	comprimido	AMBRISENTAN 5 mg	VÍA ORAL	COMPRIMIDO RECUBIERTO CON PELÍCULA	C02KX02 - Ambrisentan	GLAXOSMITHKLINE (IRELAND) LIMITED	0	0	0
662423	08451004	VOLIBRIS 10 MG COMPRIMIDOS RECUBIERTOS CON PELICULA	Ambrisentán 10 mg comprimido	10 mg	Blister	30	comprimido	AMBRISENTAN 10 mg	VÍA ORAL	COMPRIMIDO RECUBIERTO CON PELÍCULA	C02KX02 - Ambrisentan	GLAXOSMITHKLINE (IRELAND) LIMITED	0	0	0
727219	84582	AMBRISENTAN ACCORD 10 MG COMPRIMIDOS RECUBIERTOS CON PELICULA EFG	Ambrisentán 10 mg comprimido	10 mg	Blister	30	comprimido	AMBRISENTAN 10 mg	VÍA ORAL	COMPRIMIDO RECUBIERTO CON PELÍCULA	C02KX02 - Ambrisentan	ACCORD HEALTHCARE S.L.U.	0	0	0
727221	84583	AMBRISENTAN ACCORD 5 MG COMPRIMIDOS RECUBIERTOS CON PELICULA EFG	Ambrisentán 5 mg comprimido	5 mg	Blister	30	comprimido	AMBRISENTAN 5 mg	VÍA ORAL	COMPRIMIDO RECUBIERTO CON PELÍCULA	C02KX02 - Ambrisentan	ACCORD HEALTHCARE S.L.U.	0	0	0
727544	84713	AMBRISENTAN CIPLA 10 MG COMPRIMIDOS RECUBIERTOS CON PELICULA EFG	Ambrisentán 10 mg comprimido	10 mg	Blister	30	comprimido	AMBRISENTAN 10 mg	VÍA ORAL	COMPRIMIDO RECUBIERTO CON PELÍCULA	C02KX02 - Ambrisentan	CIPLA EUROPE N.V.	0	0	0
727547	84714	AMBRISENTAN CIPLA 5 MG COMPRIMIDOS RECUBIERTOS CON PELICULA EFG	Ambrisentán 5 mg comprimido	5 mg	Blister	30	comprimido	AMBRISENTAN 5 mg	VÍA ORAL	COMPRIMIDO RECUBIERTO CON PELÍCULA	C02KX02 - Ambrisentan	CIPLA EUROPE N.V.	0	0	0
727548	84715	AMBRISENTAN SANDOZ 5 MG COMPRIMIDOS RECUBIERTOS CON PELICULA EFG	Ambrisentán 5 mg comprimido	5 mg	Blister	30	comprimido	AMBRISENTAN 5 mg	VÍA ORAL	COMPRIMIDO RECUBIERTO CON PELÍCULA	C02KX02 - Ambrisentan	SANDOZ FARMACEUTICA S.A.	0	0	0
727550	84716	AMBRISENTAN SANDOZ 10 MG COMPRIMIDOS RECUBIERTOS CON PELICULA EFG	Ambrisentán 10 mg comprimido	10 mg	Blister	30	comprimido	AMBRISENTAN 10 mg	VÍA ORAL	COMPRIMIDO RECUBIERTO CON PELÍCULA	C02KX02 - Ambrisentan	SANDOZ FARMACEUTICA S.A.	0	0	0
727608	84730	AMBRISENTAN DR. REDDYS 10 MG COMPRIMIDOS RECUBIERTOS CON PELICULA EFG	Ambrisentán 10 mg comprimido	10 mg	Blister	30	comprimido	AMBRISENTAN 10 mg	VÍA ORAL	COMPRIMIDO RECUBIERTO CON PELÍCULA	C02KX02 - Ambrisentan	REDDY PHARMA IBERIA S.A.	0	0	0
727611	84731	AMBRISENTAN DR REDDYS 5 MG COMPRIMIDOS RECUBIERTOS CON PELICULA EFG	Ambrisentán 5 mg comprimido	5 mg	Blister	30	comprimido	AMBRISENTAN 5 mg	VÍA ORAL	COMPRIMIDO RECUBIERTO CON PELÍCULA	C02KX02 - Ambrisentan	REDDY PHARMA IBERIA S.A.	0	0	0
728319	85000	AMBRISENTAN KERN PHARMA 5 MG COMPRIMIDOS RECUBIERTOS CON PELICULA EFG	Ambrisentán 5 mg comprimido	5 mg	Blister	30	comprimido	AMBRISENTAN 5 mg	VÍA ORAL	COMPRIMIDO RECUBIERTO	C02KX02 - Ambrisentan	KERN PHARMA S.L.	0	0	0
728320	85001	AMBRISENTAN KERN PHARMA 10 MG COMPRIMIDOS RECUBIERTOS CON PELICULA EFG	Ambrisentán 10 mg comprimido	10 mg	Blister	30	comprimido	AMBRISENTAN 10 mg	VÍA ORAL	COMPRIMIDO RECUBIERTO	C02KX02 - Ambrisentan	KERN PHARMA S.L.	0	0	0
731348	86090	AMBRISENTAN SALA 10 MG COMPRIMIDOS RECUBIERTOS CON PELICULA EFG	Ambrisentán 10 mg comprimido	10 mg	Blister	30	comprimido	AMBRISENTAN 10 mg	VÍA ORAL	COMPRIMIDO RECUBIERTO CON PELÍCULA	C02KX02 - Ambrisentan	LABORATORIO REIG JOFRE, S.A.	0	0	0
731351	86091	AMBRISENTAN SALA 5 MG COMPRIMIDOS RECUBIERTOS CON PELICULA EFG	Ambrisentán 5 mg comprimido	5 mg	Blister	30	comprimido	AMBRISENTAN 5 mg	VÍA ORAL	COMPRIMIDO RECUBIERTO CON PELÍCULA	C02KX02 - Ambrisentan	LABORATORIO REIG JOFRE, S.A.	0	0	0
