ma_number	ema_product_number	strength	pharmaceutical_form	route_of_administration	packaging	content	pack_size	product_name
EU/1/00/147/001	EMEA/H/C/000298	PDT ≥20 IU / PTT ≥40 IU / PTxd 25 µg / FHA 25 µg / HBsAg 5.0 µg / IPV type 1 40 D units, type 2 8 D units, type 3 32 D units / Hib PRP-T 12 µg/24 µg	Suspension for injection	Intramuscular use	pre-filled syringe (glass)	0.5 ml	1 syringe with attached needle	Hexavac
EU/1/00/147/002	EMEA/H/C/000298	PDT ≥20 IU / PTT ≥40 IU / PTxd 25 µg / FHA 25 µg / HBsAg 5.0 µg / IPV type 1 40 D units, type 2 8 D units, type 3 32 D units / Hib PRP-T 12 µg/24 µg	Suspension for injection	Intramuscular use	pre-filled syringe (glass)	0.5 ml	10 syringes with attached needle	Hexavac
EU/1/00/147/003	EMEA/H/C/000298	PDT ≥20 IU / PTT ≥40 IU / PTxd 25 µg / FHA 25 µg / HBsAg 5.0 µg / IPV type 1 40 D units, type 2 8 D units, type 3 32 D units / Hib PRP-T 12 µg/24 µg	Suspension for injection	Intramuscular use	pre-filled syringe (glass)	0.5 ml	25 syringes with attached needle	Hexavac
EU/1/00/147/004	EMEA/H/C/000298	PDT ≥20 IU / PTT ≥40 IU / PTxd 25 µg / FHA 25 µg / HBsAg 5.0 µg / IPV type 1 40 D units, type 2 8 D units, type 3 32 D units / Hib PRP-T 12 µg/24 µg	Suspension for injection	Intramuscular use	pre-filled syringe (glass)	0.5 ml	50 syringes with attached needle	Hexavac
EU/1/00/147/005	EMEA/H/C/000298	PDT ≥20 IU / PTT ≥40 IU / PTxd 25 µg / FHA 25 µg / HBsAg 5.0 µg / IPV type 1 40 D units, type 2 8 D units, type 3 32 D units / Hib PRP-T 12 µg/24 µg	Suspension for injection	Intramuscular use	pre-filled syringe (glass)	0.5 ml	1 syringe without attached needle	Hexavac
EU/1/00/147/006	EMEA/H/C/000298	PDT ≥20 IU / PTT ≥40 IU / PTxd 25 µg / FHA 25 µg / HBsAg 5.0 µg / IPV type 1 40 D units, type 2 8 D units, type 3 32 D units / Hib PRP-T 12 µg/24 µg	Suspension for injection	Intramuscular use	pre-filled syringe (glass)	0.5 ml	10 syringes without attached needle	Hexavac
EU/1/00/147/007	EMEA/H/C/000298	PDT ≥20 IU / PTT ≥40 IU / PTxd 25 µg / FHA 25 µg / HBsAg 5.0 µg / IPV type 1 40 D units, type 2 8 D units, type 3 32 D units / Hib PRP-T 12 µg/24 µg	Suspension for injection	Intramuscular use	pre-filled syringe (glass)	0.5 ml	25 syringes without attached needle	Hexavac
EU/1/00/147/008	EMEA/H/C/000298	PDT ≥20 IU / PTT ≥40 IU / PTxd 25 µg / FHA 25 µg / HBsAg 5.0 µg / IPV type 1 40 D units, type 2 8 D units, type 3 32 D units / Hib PRP-T 12 µg/24 µg	Suspension for injection	Intramuscular use	pre-filled syringe (glass)	0.5 ml	50 syringes without attached needle	Hexavac
EU/1/00/147/009	EMEA/H/C/000298	PDT ≥20 IU / PTT ≥40 IU / PTxd 25 µg / FHA 25 µg / HBsAg 5.0 µg / IPV type 1 40 D units, type 2 8 D units, type 3 32 D units / Hib PRP-T 12 µg/24 µg	Suspension for injection	Intramuscular use	pre-filled syringe (glass)	0.5 ml	1 syringe without attached needle with 1 separate needle	Hexavac
EU/1/00/147/010	EMEA/H/C/000298	PDT ≥20 IU / PTT ≥40 IU / PTxd 25 µg / FHA 25 µg / HBsAg 5.0 µg / IPV type 1 40 D units, type 2 8 D units, type 3 32 D units / Hib PRP-T 12 µg/24 µg	Suspension for injection	Intramuscular use	pre-filled syringe (glass)	0.5 ml	1 syringe without attached needle with 2 separate needles	Hexavac
EU/1/00/147/011	EMEA/H/C/000298	PDT ≥20 IU / PTT ≥40 IU / PTxd 25 µg / FHA 25 µg / HBsAg 5.0 µg / IPV type 1 40 D units, type 2 8 D units, type 3 32 D units / Hib PRP-T 12 µg/24 µg	Suspension for injection	Intramuscular use	pre-filled syringe (glass)	0.5 ml	10 syringes without attached needle with 1 separate needle	Hexavac
EU/1/00/147/012	EMEA/H/C/000298	PDT ≥20 IU / PTT ≥40 IU / PTxd 25 µg / FHA 25 µg / HBsAg 5.0 µg / IPV type 1 40 D units, type 2 8 D units, type 3 32 D units / Hib PRP-T 12 µg/24 µg	Suspension for injection	Intramuscular use	pre-filled syringe (glass)	0.5 ml	10 syringes without attached needle with 2 separate needles	Hexavac
