cod_nacion	nro_definitivo	des_nomco	des_dcp	des_dosific	envase	contenido	unidad_contenido	principios_activos	vias_administracion	forma_farmaceutica	atc	laboratorio_titular	sw_base_a_plantas	biosimilar	radiofarmaco
721332	02209005	DYNASTAT 40 mg POLVO PARA SOLUCION INYECTABLE	Parecoxib 40 mg inyectable	40 mg	Vial	10	vial para inyección	PARECOXIB 40 mg	VÍA INTRAMUSCULAR|VÍA INTRAVENOSA	POLVO PARA SOLUCIÓN INYECTABLE	M01AH04 - Parecoxib	PFIZER EUROPE MA EEIG	0	0	0
721415	02209008	DYNASTAT 40 mg POLVO Y DISOLVENTE PARA SOLUCION INYECTABLE	Parecoxib 40 mg inyectable	40 mg	Vial	5	vial para inyección	PARECOXIB 40 mg	VÍA INTRAMUSCULAR|VÍA INTRAVENOSA	POLVO Y DISOLVENTE PARA SOLUCIÓN INYECTABLE	M01AH04 - Parecoxib	PFIZER EUROPE MA EEIG	0	0	0
