ma_number	concept_id	concept_name	concept_code	mapping_type	comment	suggestion	last_updated_date
EU/1/07/419/001	44132565	0.5 ML L1 protein, Human papillomavirus type 16 Vaccine 0.04 MG/ML / L1 protein, Human papillomavirus type 18 0.04 MG/ML Injectable Suspension	OMOP1127196	EXACT			2025-12-04
EU/1/07/419/002	44132565	0.5 ML L1 protein, Human papillomavirus type 16 Vaccine 0.04 MG/ML / L1 protein, Human papillomavirus type 18 0.04 MG/ML Injectable Suspension	OMOP1127196	EXACT			2025-12-04
EU/1/07/419/003	44132565	0.5 ML L1 protein, Human papillomavirus type 16 Vaccine 0.04 MG/ML / L1 protein, Human papillomavirus type 18 0.04 MG/ML Injectable Suspension	OMOP1127196	EXACT			2025-12-04
EU/1/07/419/004	42873514	0.5 ML human papillomavirus type 16, L1 capsid protein (residues 2-471) vaccine 0.04 MG/ML / human papillomavirus type 18, L1 capsid protein (residues 2-472) vaccine 0.04 MG/ML Prefilled Syringe [Cervarix]	1301891				2025-12-04
EU/1/07/419/005	42873514	0.5 ML human papillomavirus type 16, L1 capsid protein (residues 2-471) vaccine 0.04 MG/ML / human papillomavirus type 18, L1 capsid protein (residues 2-472) vaccine 0.04 MG/ML Prefilled Syringe [Cervarix]	1301891				2025-12-04
EU/1/07/419/006	42873514	0.5 ML human papillomavirus type 16, L1 capsid protein (residues 2-471) vaccine 0.04 MG/ML / human papillomavirus type 18, L1 capsid protein (residues 2-472) vaccine 0.04 MG/ML Prefilled Syringe [Cervarix]	1301891				2025-12-04
EU/1/07/419/007	42873514	0.5 ML human papillomavirus type 16, L1 capsid protein (residues 2-471) vaccine 0.04 MG/ML / human papillomavirus type 18, L1 capsid protein (residues 2-472) vaccine 0.04 MG/ML Prefilled Syringe [Cervarix]	1301891				2025-12-04
EU/1/07/419/008	42873514	0.5 ML human papillomavirus type 16, L1 capsid protein (residues 2-471) vaccine 0.04 MG/ML / human papillomavirus type 18, L1 capsid protein (residues 2-472) vaccine 0.04 MG/ML Prefilled Syringe [Cervarix]	1301891				2025-12-04
EU/1/07/419/009	42873514	0.5 ML human papillomavirus type 16, L1 capsid protein (residues 2-471) vaccine 0.04 MG/ML / human papillomavirus type 18, L1 capsid protein (residues 2-472) vaccine 0.04 MG/ML Prefilled Syringe [Cervarix]	1301891				2025-12-04
EU/1/07/419/010	36896175	0.5 ML L1 protein, Human papillomavirus type 16 Vaccine 0.04 MG/ML / L1 protein, Human papillomavirus type 18 Vaccine 0.04 MG/ML Injectable Suspension	OMOP1003019	EXACT			2025-12-04
EU/1/07/419/011	36896175	0.5 ML L1 protein, Human papillomavirus type 16 Vaccine 0.04 MG/ML / L1 protein, Human papillomavirus type 18 Vaccine 0.04 MG/ML Injectable Suspension	OMOP1003019	EXACT			2025-12-04
EU/1/07/419/012	36896175	0.5 ML L1 protein, Human papillomavirus type 16 Vaccine 0.04 MG/ML / L1 protein, Human papillomavirus type 18 Vaccine 0.04 MG/ML Injectable Suspension	OMOP1003019	EXACT			2025-12-04
