codice_aic	cod_farmaco	denominazione	descrizione	pa_associati	principio_attivo	quantita	unita_misura	forma	codice_atc	ragione_sociale	stato_amministrativo	tipo_procedura	fornitura
029824012	029824	ACQUA PER PREPARAZIONI INIETTABILI GALENICA SENESE	SOLVENTE PER USO PARENTERALE- 1 FIALA DA 1 ML	ACQUA PER PREPARAZIONI INIETTABILI	ACQUA PER PREPARAZIONI INIETTABILI	1	millilitre	Soluzione iniettabile	V07AB	INDUSTRIA FARMACEUTICA GALENICA SENESE S.R.L.	Autorizzata	Procedura Nazionale	Medicinali non soggetti a prescrizione medica ma non da banco
029824024	029824	ACQUA PER PREPARAZIONI INIETTABILI GALENICA SENESE	SOLVENTE PER USO PARENTERALE- 1 FIALA DA 2 ML	ACQUA PER PREPARAZIONI INIETTABILI	ACQUA PER PREPARAZIONI INIETTABILI	1	millilitre	Soluzione iniettabile	V07AB	INDUSTRIA FARMACEUTICA GALENICA SENESE S.R.L.	Autorizzata	Procedura Nazionale	Medicinali non soggetti a prescrizione medica ma non da banco
029824036	029824	ACQUA PER PREPARAZIONI INIETTABILI GALENICA SENESE	SOLVENTE PER USO PARENTERALE- 1 FIALA DA 3 ML	ACQUA PER PREPARAZIONI INIETTABILI	ACQUA PER PREPARAZIONI INIETTABILI	1	millilitre	Soluzione iniettabile	V07AB	INDUSTRIA FARMACEUTICA GALENICA SENESE S.R.L.	Autorizzata	Procedura Nazionale	Medicinali non soggetti a prescrizione medica ma non da banco
029824048	029824	ACQUA PER PREPARAZIONI INIETTABILI GALENICA SENESE	SOLVENTE PER USO PARENTERALE- 1 FIALA DA 5 ML	ACQUA PER PREPARAZIONI INIETTABILI	ACQUA PER PREPARAZIONI INIETTABILI	1	millilitre	Soluzione iniettabile	V07AB	INDUSTRIA FARMACEUTICA GALENICA SENESE S.R.L.	Autorizzata	Procedura Nazionale	Medicinali non soggetti a prescrizione medica ma non da banco
029824051	029824	ACQUA PER PREPARAZIONI INIETTABILI GALENICA SENESE	SOLVENTE PER USO PARENTERALE- 1 FIALA DA 10 ML	ACQUA PER PREPARAZIONI INIETTABILI	ACQUA PER PREPARAZIONI INIETTABILI	1	millilitre	Soluzione iniettabile	V07AB	INDUSTRIA FARMACEUTICA GALENICA SENESE S.R.L.	Autorizzata	Procedura Nazionale	Medicinali non soggetti a prescrizione medica ma non da banco
029824063	029824	ACQUA PER PREPARAZIONI INIETTABILI GALENICA SENESE	SOLVENTE PER USO PARENTERALE- 1 FIALA DA 20 ML	ACQUA PER PREPARAZIONI INIETTABILI	ACQUA PER PREPARAZIONI INIETTABILI	1		Soluzione iniettabile	V07AB	INDUSTRIA FARMACEUTICA GALENICA SENESE S.R.L.	Autorizzata	Procedura Nazionale	Medicinali non soggetti a prescrizione medica ma non da banco
029824075	029824	ACQUA PER PREPARAZIONI INIETTABILI GALENICA SENESE	SOLVENTE PER USO PARENTERALE- 1 FLACONCINO DA 50 ML	ACQUA PER PREPARAZIONI INIETTABILI	ACQUA PER PREPARAZIONI INIETTABILI	1	millilitre	Soluzione iniettabile	V07AB	INDUSTRIA FARMACEUTICA GALENICA SENESE S.R.L.	Autorizzata	Procedura Nazionale	Medicinali non soggetti a prescrizione medica ma non da banco
029824087	029824	ACQUA PER PREPARAZIONI INIETTABILI GALENICA SENESE	SOLVENTE PER USO PARENTERALE- 1 FLACONCINO DA 100 ML	ACQUA PER PREPARAZIONI INIETTABILI	ACQUA PER PREPARAZIONI INIETTABILI	1		Soluzione iniettabile	V07AB	INDUSTRIA FARMACEUTICA GALENICA SENESE S.R.L.	Autorizzata	Procedura Nazionale	Medicinali non soggetti a prescrizione medica ma non da banco
029824099	029824	ACQUA PER PREPARAZIONI INIETTABILI GALENICA SENESE	FLACONE 250 ML	ACQUA PER PREPARAZIONI INIETTABILI	ACQUA PER PREPARAZIONI INIETTABILI	1		Soluzione iniettabile	V07AB	INDUSTRIA FARMACEUTICA GALENICA SENESE S.R.L.	Autorizzata	Procedura Nazionale	Medicinali non soggetti a prescrizione medica ma non da banco
029824101	029824	ACQUA PER PREPARAZIONI INIETTABILI GALENICA SENESE	FLACONE 500 ML	ACQUA PER PREPARAZIONI INIETTABILI	ACQUA PER PREPARAZIONI INIETTABILI	1		Soluzione iniettabile	V07AB	INDUSTRIA FARMACEUTICA GALENICA SENESE S.R.L.	Autorizzata	Procedura Nazionale	Medicinali non soggetti a prescrizione medica ma non da banco
029824113	029824	ACQUA PER PREPARAZIONI INIETTABILI GALENICA SENESE	FLACONE 1000 ML	ACQUA PER PREPARAZIONI INIETTABILI	ACQUA PER PREPARAZIONI INIETTABILI	1	millilitre	Soluzione iniettabile	V07AB	INDUSTRIA FARMACEUTICA GALENICA SENESE S.R.L.	Autorizzata	Procedura Nazionale	Medicinali non soggetti a prescrizione medica ma non da banco
029824125	029824	ACQUA PER PREPARAZIONI INIETTABILI GALENICA SENESE	SOLVENTE PER USO PARENTERALE- 1 SACCA DA 50 ML	ACQUA PER PREPARAZIONI INIETTABILI	ACQUA PER PREPARAZIONI INIETTABILI	1	millilitre	Soluzione iniettabile	V07AB	INDUSTRIA FARMACEUTICA GALENICA SENESE S.R.L.	Autorizzata	Procedura Nazionale	Medicinali non soggetti a prescrizione medica ma non da banco
029824137	029824	ACQUA PER PREPARAZIONI INIETTABILI GALENICA SENESE	SOLVENTE PER USO PARENTERALE- 1 SACCA DA 100 ML	ACQUA PER PREPARAZIONI INIETTABILI	ACQUA PER PREPARAZIONI INIETTABILI	1	millilitre	Soluzione iniettabile	V07AB	INDUSTRIA FARMACEUTICA GALENICA SENESE S.R.L.	Autorizzata	Procedura Nazionale	Medicinali non soggetti a prescrizione medica ma non da banco
029824149	029824	ACQUA PER PREPARAZIONI INIETTABILI GALENICA SENESE	SACCA 250 ML	ACQUA PER PREPARAZIONI INIETTABILI	ACQUA PER PREPARAZIONI INIETTABILI	1		Soluzione iniettabile	V07AB	INDUSTRIA FARMACEUTICA GALENICA SENESE S.R.L.	Autorizzata	Procedura Nazionale	Medicinali non soggetti a prescrizione medica ma non da banco
029824152	029824	ACQUA PER PREPARAZIONI INIETTABILI GALENICA SENESE	SACCA 500 ML	ACQUA PER PREPARAZIONI INIETTABILI	ACQUA PER PREPARAZIONI INIETTABILI	1		Soluzione iniettabile	V07AB	INDUSTRIA FARMACEUTICA GALENICA SENESE S.R.L.	Autorizzata	Procedura Nazionale	Medicinali non soggetti a prescrizione medica ma non da banco
029824164	029824	ACQUA PER PREPARAZIONI INIETTABILI GALENICA SENESE	SACCA 1000 ML	ACQUA PER PREPARAZIONI INIETTABILI	ACQUA PER PREPARAZIONI INIETTABILI	1		Soluzione iniettabile	V07AB	INDUSTRIA FARMACEUTICA GALENICA SENESE S.R.L.	Autorizzata	Procedura Nazionale	Medicinali non soggetti a prescrizione medica ma non da banco
029824176	029824	ACQUA PER PREPARAZIONI INIETTABILI GALENICA SENESE	PER IRRIGAZIONI SACCA 1000 ML	ACQUA PER PREPARAZIONI INIETTABILI	ACQUA PER PREPARAZIONI INIETTABILI	1		Soluzione per irrigazione	V07AB	INDUSTRIA FARMACEUTICA GALENICA SENESE S.R.L.	Autorizzata	Procedura Nazionale	Medicinali soggetti a prescrizione medica limitativa, utilizzabili esclusivamente in ambiente ospedaliero o in una struttura ad esso assimilabile
029824188	029824	ACQUA PER PREPARAZIONI INIETTABILI GALENICA SENESE	PER IRRIGAZIONE SACCA 2000 ML	ACQUA PER PREPARAZIONI INIETTABILI	ACQUA PER PREPARAZIONI INIETTABILI	1		Soluzione per irrigazione	V07AB	INDUSTRIA FARMACEUTICA GALENICA SENESE S.R.L.	Autorizzata	Procedura Nazionale	Medicinali soggetti a prescrizione medica limitativa, utilizzabili esclusivamente in ambiente ospedaliero o in una struttura ad esso assimilabile
029824190	029824	ACQUA PER PREPARAZIONI INIETTABILI GALENICA SENESE	PER IRRIGAZIONE SACCA 3000 ML	ACQUA PER PREPARAZIONI INIETTABILI	ACQUA PER PREPARAZIONI INIETTABILI	1		Soluzione per irrigazione	V07AB	INDUSTRIA FARMACEUTICA GALENICA SENESE S.R.L.	Autorizzata	Procedura Nazionale	Medicinali soggetti a prescrizione medica limitativa, utilizzabili esclusivamente in ambiente ospedaliero o in una struttura ad esso assimilabile
029824202	029824	ACQUA PER PREPARAZIONI INIETTABILI GALENICA SENESE	PER IRRIGAZIONI SACCA 5000 ML	ACQUA PER PREPARAZIONI INIETTABILI	ACQUA PER PREPARAZIONI INIETTABILI	1		Soluzione per irrigazione	V07AB	INDUSTRIA FARMACEUTICA GALENICA SENESE S.R.L.	Autorizzata	Procedura Nazionale	Medicinali soggetti a prescrizione medica limitativa, utilizzabili esclusivamente in ambiente ospedaliero o in una struttura ad esso assimilabile
029824214	029824	ACQUA PER PREPARAZIONI INIETTABILI GALENICA SENESE	PER IRRIGAZIONI SACCA 6000 ML	ACQUA PER PREPARAZIONI INIETTABILI	ACQUA PER PREPARAZIONI INIETTABILI	1	millilitre	Soluzione per irrigazione	V07AB	INDUSTRIA FARMACEUTICA GALENICA SENESE S.R.L.	Autorizzata	Procedura Nazionale	Medicinali soggetti a prescrizione medica limitativa, utilizzabili esclusivamente in ambiente ospedaliero o in una struttura ad esso assimilabile
