product_id	concept_id	concept_name	concept_code	mapping_type	comment	suggestion	last_updated_date
97-0311-01	19037684	sertraline 50 MG Oral Tablet [Zoloft]	208161				
97-0311-03	19037684	sertraline 50 MG Oral Tablet [Zoloft]	208161				
97-0311-04	19037684	sertraline 50 MG Oral Tablet [Zoloft]	208161				
97-0311-05	19037684	sertraline 50 MG Oral Tablet [Zoloft]	208161				
97-0311-06	19037684	sertraline 50 MG Oral Tablet [Zoloft]	208161				
97-0311-07	19037684	sertraline 50 MG Oral Tablet [Zoloft]	208161				
97-0311-08	19037684	sertraline 50 MG Oral Tablet [Zoloft]	208161				
97-0311-09	19037684	sertraline 50 MG Oral Tablet [Zoloft]	208161				
97-0311-10	19037684	sertraline 50 MG Oral Tablet [Zoloft]	208161				
97-0311-11	19037684	sertraline 50 MG Oral Tablet [Zoloft]	208161				
97-0311-12	19037684	sertraline 50 MG Oral Tablet [Zoloft]	208161				
97-0311-13	19037684	sertraline 50 MG Oral Tablet [Zoloft]	208161				
97-0311-14	19037684	sertraline 50 MG Oral Tablet [Zoloft]	208161				
97-0311-15	19037684	sertraline 50 MG Oral Tablet [Zoloft]	208161				
97-0311-16	19037684	sertraline 50 MG Oral Tablet [Zoloft]	208161				
97-0311-17	19037684	sertraline 50 MG Oral Tablet [Zoloft]	208161				
97-0311-18	19037684	sertraline 50 MG Oral Tablet [Zoloft]	208161				
I001159-01	19037684	sertraline 50 MG Oral Tablet [Zoloft]	208161				2026-02-17
I001479-01	19037684	sertraline 50 MG Oral Tablet [Zoloft]	208161				2026-02-17
I001696-01	19037684	sertraline 50 MG Oral Tablet [Zoloft]	208161				2026-02-17
