ma_number	ema_product_number	strength	pharmaceutical_form	route_of_administration	packaging	content	pack_size	product_name	display_name	eu_group_number	active_substance	international_non_proprietary_name	atc_code_human	marketing_authorisation_developer_applicant_holder	medicine_url	medicine_status
EU/1/14/984/001	EMEA/H/C/002396	50 mg	Film-coated tablet				PVC/PVDC/Al blister, N14		Xadago	EU/1/14/984	safinamide methanesulfonate	safinamide	N04B	Zambon SpA	https://www.ema.europa.eu/en/medicines/human/EPAR/xadago	Authorised
EU/1/14/984/002	EMEA/H/C/002396	50 mg	Film-coated tablet				PVC/PVDC/Al blister, N28		Xadago	EU/1/14/984	safinamide methanesulfonate	safinamide	N04B	Zambon SpA	https://www.ema.europa.eu/en/medicines/human/EPAR/xadago	Authorised
EU/1/14/984/003	EMEA/H/C/002396	50 mg	Film-coated tablet				PVC/PVDC/Al blister, N30		Xadago	EU/1/14/984	safinamide methanesulfonate	safinamide	N04B	Zambon SpA	https://www.ema.europa.eu/en/medicines/human/EPAR/xadago	Authorised
EU/1/14/984/004	EMEA/H/C/002396	50 mg	Film-coated tablet				PVC/PVDC/Al blister, N90		Xadago	EU/1/14/984	safinamide methanesulfonate	safinamide	N04B	Zambon SpA	https://www.ema.europa.eu/en/medicines/human/EPAR/xadago	Authorised
EU/1/14/984/005	EMEA/H/C/002396	50 mg	Film-coated tablet				PVC/PVDC/Al blister, N100		Xadago	EU/1/14/984	safinamide methanesulfonate	safinamide	N04B	Zambon SpA	https://www.ema.europa.eu/en/medicines/human/EPAR/xadago	Authorised
EU/1/14/984/006	EMEA/H/C/002396	100 mg	Film-coated tablet				PVC/PVDC/Al blister, N14		Xadago	EU/1/14/984	safinamide methanesulfonate	safinamide	N04B	Zambon SpA	https://www.ema.europa.eu/en/medicines/human/EPAR/xadago	Authorised
EU/1/14/984/007	EMEA/H/C/002396	100 mg	Film-coated tablet				PVC/PVDC/Al blister, N30		Xadago	EU/1/14/984	safinamide methanesulfonate	safinamide	N04B	Zambon SpA	https://www.ema.europa.eu/en/medicines/human/EPAR/xadago	Authorised
EU/1/14/984/008	EMEA/H/C/002396	100 mg	Film-coated tablet				PVC/PVDC/Al blister, N90		Xadago	EU/1/14/984	safinamide methanesulfonate	safinamide	N04B	Zambon SpA	https://www.ema.europa.eu/en/medicines/human/EPAR/xadago	Authorised
EU/1/14/984/009	EMEA/H/C/002396	100 mg	Film-coated tablet				PVC/PVDC/Al blister, N100		Xadago	EU/1/14/984	safinamide methanesulfonate	safinamide	N04B	Zambon SpA	https://www.ema.europa.eu/en/medicines/human/EPAR/xadago	Authorised
EU/1/14/984/010	EMEA/H/C/002396	100 mg	Film-coated tablet				PVC/PVDC/Al blister, N100		Xadago	EU/1/14/984	safinamide methanesulfonate	safinamide	N04B	Zambon SpA	https://www.ema.europa.eu/en/medicines/human/EPAR/xadago	Authorised
