product_id	original_name	authorisation_no	date_of_authorisation	inter_code	strength	pharmaceutical_form	product_strength	package_en	package_size
00-0109-01	Lymphomyosot oral drops, solution	00-0109	16-FEB-00	00-0109		Oral drops	30 ml	Carton box, Glass bottle, N1	1
