ma_number	ema_product_number	strength	pharmaceutical_form	route_of_administration	packaging	content	pack_size	product_name	display_name	eu_group_number	active_substance	international_non_proprietary_name	atc_code_human	marketing_authorisation_developer_applicant_holder	medicine_url	medicine_status
EU/1/20/1495/001	EMEA/H/C/004917	0.5 mg + 1 mg	Oral powder in capsules for opening	Oral use	capsule (HPMC) in blister (PVC/PCTFE/alu)	13 capsules + 11 capsules (2 x 0.5 mg + 11 x 1 mg)		palforzia	Palforzia	EU/1/20/1495	defatted powder of Arachis hypogaea L., semen (peanuts)	defatted powder of Arachis hypogaea L., semen (peanuts)	V01	Stallergenes	https://www.ema.europa.eu/en/medicines/human/EPAR/palforzia	Authorised
EU/1/20/1495/002	EMEA/H/C/004917	1 mg	Oral powder in capsules for opening	Oral use	capsule (HPMC) in blister (PVC/PCTFE/alu)	48 capsules		palforzia	Palforzia	EU/1/20/1495	defatted powder of Arachis hypogaea L., semen (peanuts)	defatted powder of Arachis hypogaea L., semen (peanuts)	V01	Stallergenes	https://www.ema.europa.eu/en/medicines/human/EPAR/palforzia	Authorised
EU/1/20/1495/003	EMEA/H/C/004917	1 mg	Oral powder in capsules for opening	Oral use	capsule (HPMC) in blister (PVC/PCTFE/alu)	96 capsules		palforzia	Palforzia	EU/1/20/1495	defatted powder of Arachis hypogaea L., semen (peanuts)	defatted powder of Arachis hypogaea L., semen (peanuts)	V01	Stallergenes	https://www.ema.europa.eu/en/medicines/human/EPAR/palforzia	Authorised
EU/1/20/1495/004	EMEA/H/C/004917	1 mg + 10 mg	Oral powder in capsules for opening	Oral use	capsule (HPMC) in blister (PVC/PCTFE/alu)	48 capsules + 16 capsules (32 x 1 mg + 16 x 10 mg)		palforzia	Palforzia	EU/1/20/1495	defatted powder of Arachis hypogaea L., semen (peanuts)	defatted powder of Arachis hypogaea L., semen (peanuts)	V01	Stallergenes	https://www.ema.europa.eu/en/medicines/human/EPAR/palforzia	Authorised
EU/1/20/1495/005	EMEA/H/C/004917	20 mg	Oral powder in capsules for opening	Oral use	capsule (HPMC) in blister (PVC/PCTFE/alu)	16 capsules		palforzia	Palforzia	EU/1/20/1495	defatted powder of Arachis hypogaea L., semen (peanuts)	defatted powder of Arachis hypogaea L., semen (peanuts)	V01	Stallergenes	https://www.ema.europa.eu/en/medicines/human/EPAR/palforzia	Authorised
EU/1/20/1495/006	EMEA/H/C/004917	20 mg	Oral powder in capsules for opening	Oral use	capsule (HPMC) in blister (PVC/PCTFE/alu)	32 capsules		palforzia	Palforzia	EU/1/20/1495	defatted powder of Arachis hypogaea L., semen (peanuts)	defatted powder of Arachis hypogaea L., semen (peanuts)	V01	Stallergenes	https://www.ema.europa.eu/en/medicines/human/EPAR/palforzia	Authorised
EU/1/20/1495/007	EMEA/H/C/004917	20 mg	Oral powder in capsules for opening	Oral use	capsule (HPMC) in blister (PVC/PCTFE/alu)	64 capsules		palforzia	Palforzia	EU/1/20/1495	defatted powder of Arachis hypogaea L., semen (peanuts)	defatted powder of Arachis hypogaea L., semen (peanuts)	V01	Stallergenes	https://www.ema.europa.eu/en/medicines/human/EPAR/palforzia	Authorised
EU/1/20/1495/008	EMEA/H/C/004917	20 mg + 100 mg	Oral powder in capsules for opening	Oral use	capsule (HPMC) in blister (PVC/PCTFE/alu)	32 capsules + 16 capsules (16 x 20 mg + 16 x 100 mg)		palforzia	Palforzia	EU/1/20/1495	defatted powder of Arachis hypogaea L., semen (peanuts)	defatted powder of Arachis hypogaea L., semen (peanuts)	V01	Stallergenes	https://www.ema.europa.eu/en/medicines/human/EPAR/palforzia	Authorised
EU/1/20/1495/009	EMEA/H/C/004917	20 mg + 100 mg	Oral powder in capsules for opening	Oral use	capsule (HPMC) in blister (PVC/PCTFE/alu)	64 capsules + 16 capsules (48 x 20 mg + 16 x 100 mg)		palforzia	Palforzia	EU/1/20/1495	defatted powder of Arachis hypogaea L., semen (peanuts)	defatted powder of Arachis hypogaea L., semen (peanuts)	V01	Stallergenes	https://www.ema.europa.eu/en/medicines/human/EPAR/palforzia	Authorised
EU/1/20/1495/010	EMEA/H/C/004917	20 mg + 100 mg	Oral powder in capsules for opening	Oral use	capsule (HPMC) in blister (PVC/PCTFE/alu)	64 capsules + 32 capsules (32 x 20 mg + 32 x 100 mg)		palforzia	Palforzia	EU/1/20/1495	defatted powder of Arachis hypogaea L., semen (peanuts)	defatted powder of Arachis hypogaea L., semen (peanuts)	V01	Stallergenes	https://www.ema.europa.eu/en/medicines/human/EPAR/palforzia	Authorised
EU/1/20/1495/011	EMEA/H/C/004917	100 mg	Oral powder in capsules for opening	Oral use	capsule (HPMC) in blister (PVC/PCTFE/alu)	32 capsules		palforzia	Palforzia	EU/1/20/1495	defatted powder of Arachis hypogaea L., semen (peanuts)	defatted powder of Arachis hypogaea L., semen (peanuts)	V01	Stallergenes	https://www.ema.europa.eu/en/medicines/human/EPAR/palforzia	Authorised
EU/1/20/1495/012	EMEA/H/C/004917	300 mg	Oral powder in sachet	Oral use	sachet (PET/alu/mLLDPE foil)	15 sachets		palforzia	Palforzia	EU/1/20/1495	defatted powder of Arachis hypogaea L., semen (peanuts)	defatted powder of Arachis hypogaea L., semen (peanuts)	V01	Stallergenes	https://www.ema.europa.eu/en/medicines/human/EPAR/palforzia	Authorised
EU/1/20/1495/013	EMEA/H/C/004917	300 mg	Oral powder in sachet	Oral use	sachet (PET/alu/mLLDPE foil)	30 sachets		palforzia	Palforzia	EU/1/20/1495	defatted powder of Arachis hypogaea L., semen (peanuts)	defatted powder of Arachis hypogaea L., semen (peanuts)	V01	Stallergenes	https://www.ema.europa.eu/en/medicines/human/EPAR/palforzia	Authorised
EU/1/20/1495/014	EMEA/H/C/004917	1 mg	Oral powder in capsules for opening	Oral use	capsule (HPMC) in blister (PVC/PCTFE/alu)	16 capsules		palforzia	Palforzia	EU/1/20/1495	defatted powder of Arachis hypogaea L., semen (peanuts)	defatted powder of Arachis hypogaea L., semen (peanuts)	V01	Stallergenes	https://www.ema.europa.eu/en/medicines/human/EPAR/palforzia	Authorised
