product_id	original_name	authorisation_no	date_of_authorisation	inter_code	strength	pharmaceutical_form	product_strength	package_en	package_size
18-0056-01	Abacavir/Lamivudine Mylan 600 mg/300 mg film-coated tablets	18-0056	09-MAR-18	EE/H/0265/001	600 mg/300 mg	Film-coated tablet	600 mg/300 mg	Carton box, PVC/Aclar/Al blister, N30	30
18-0056-02	Abacavir/Lamivudine Mylan 600 mg/300 mg film-coated tablets	18-0056	09-MAR-18	EE/H/0265/001	600 mg/300 mg	Film-coated tablet	600 mg/300 mg	Carton box, PVC/Aclar/Al blister, N60	60
18-0056-03	Abacavir/Lamivudine Mylan 600 mg/300 mg film-coated tablets	18-0056	09-MAR-18	EE/H/0265/001	600 mg/300 mg	Film-coated tablet	600 mg/300 mg	Carton box, PVC/Aclar/Al blister, N90	90
18-0056-04	Abacavir/Lamivudine Mylan 600 mg/300 mg film-coated tablets	18-0056	09-MAR-18	EE/H/0265/001	600 mg/300 mg	Film-coated tablet	600 mg/300 mg	Carton box, PVC/PVDC/Al blister, N30	30
18-0056-05	Abacavir/Lamivudine Mylan 600 mg/300 mg film-coated tablets	18-0056	09-MAR-18	EE/H/0265/001	600 mg/300 mg	Film-coated tablet	600 mg/300 mg	Carton box, PVC/PVDC/Al blister, N60	60
18-0056-06	Abacavir/Lamivudine Mylan 600 mg/300 mg film-coated tablets	18-0056	09-MAR-18	EE/H/0265/001	600 mg/300 mg	Film-coated tablet	600 mg/300 mg	Carton box, PVC/PVDC/Al blister, N90	90
18-0056-07	Abacavir/Lamivudine Mylan 600 mg/300 mg film-coated tablets	18-0056	09-MAR-18	EE/H/0265/001	600 mg/300 mg	Film-coated tablet	600 mg/300 mg	Carton box, HDPE bottle, N30	30
