ma_number	concept_id	concept_name	concept_code	mapping_type	comment	suggestion	last_updated_date
EU/1/16/1165/001	21122043	Etanercept 10 MG Injection	OMOP380748	EXACT			2026-03-31
EU/1/16/1165/002	19132638	0.5 ML etanercept 50 MG/ML Prefilled Syringe	809158	EXACT			2025-12-04
EU/1/16/1165/003	19132638	0.5 ML etanercept 50 MG/ML Prefilled Syringe	809158	EXACT			2025-12-04
EU/1/16/1165/004	19132638	0.5 ML etanercept 50 MG/ML Prefilled Syringe	809158	EXACT			2025-12-04
EU/1/16/1165/005	19132638	0.5 ML etanercept 50 MG/ML Prefilled Syringe	809158	EXACT			2025-12-04
EU/1/16/1165/006	19132638	0.5 ML etanercept 50 MG/ML Prefilled Syringe	809158	EXACT			2025-12-04
EU/1/16/1165/007	19132638	0.5 ML etanercept 50 MG/ML Prefilled Syringe	809158	EXACT			2025-12-04
EU/1/16/1165/008	1151885	1 ML etanercept 50 MG/ML Prefilled Syringe	727757	EXACT			2025-12-04
EU/1/16/1165/009	1151885	1 ML etanercept 50 MG/ML Prefilled Syringe	727757	EXACT			2025-12-04
EU/1/16/1165/010	1151885	1 ML etanercept 50 MG/ML Prefilled Syringe	727757	EXACT			2025-12-04
EU/1/16/1165/011	42922270	1 ML Etanercept 50 MG/ML Pen Injector	OMOP4649084	EXACT			2025-12-04
EU/1/16/1165/012	42922270	1 ML Etanercept 50 MG/ML Pen Injector	OMOP4649084	EXACT			2025-12-04
EU/1/16/1165/013	42922270	1 ML Etanercept 50 MG/ML Pen Injector	OMOP4649084	EXACT			2025-12-04
