ma_number	ema_product_number	strength	pharmaceutical_form	route_of_administration	packaging	content	pack_size	product_name	display_name	eu_group_number	active_substance	international_non_proprietary_name	atc_code_human	marketing_authorisation_developer_applicant_holder	medicine_url	medicine_status
EU/1/11/707/001	EMEA/H/C/002110	5 mg	Film-coated tablet	O r a l u s e	b l is t e r ( a l u / a lu )	1 0 t a b l e t s		trajenta	Trajenta	EU/1/11/707	linagliptin	linagliptin	A10BH05	Boehringer Ingelheim International GmbH	https://www.ema.europa.eu/en/medicines/human/EPAR/trajenta	Authorised
EU/1/11/707/002	EMEA/H/C/002110	5 mg	Film-coated tablet	O r a l u s e	b l is t e r ( a l u / a lu )	1 4 t a b l e t s		trajenta	Trajenta	EU/1/11/707	linagliptin	linagliptin	A10BH05	Boehringer Ingelheim International GmbH	https://www.ema.europa.eu/en/medicines/human/EPAR/trajenta	Authorised
EU/1/11/707/003	EMEA/H/C/002110	5 mg	Film-coated tablet	O r a l u s e	b l is t e r ( a l u / a lu )	2 8 t a b l e t s		trajenta	Trajenta	EU/1/11/707	linagliptin	linagliptin	A10BH05	Boehringer Ingelheim International GmbH	https://www.ema.europa.eu/en/medicines/human/EPAR/trajenta	Authorised
EU/1/11/707/004	EMEA/H/C/002110	5 mg	Film-coated tablet	O r a l u s e	b l is t e r ( a l u / a lu )	3 0 t a b l e t s		trajenta	Trajenta	EU/1/11/707	linagliptin	linagliptin	A10BH05	Boehringer Ingelheim International GmbH	https://www.ema.europa.eu/en/medicines/human/EPAR/trajenta	Authorised
EU/1/11/707/005	EMEA/H/C/002110	5 mg	Film-coated tablet	O r a l u s e	b l is t e r ( a l u / a lu )	5 6 t a b l e t s		trajenta	Trajenta	EU/1/11/707	linagliptin	linagliptin	A10BH05	Boehringer Ingelheim International GmbH	https://www.ema.europa.eu/en/medicines/human/EPAR/trajenta	Authorised
EU/1/11/707/006	EMEA/H/C/002110	5 mg	Film-coated tablet	O r a l u s e	b l is t e r ( a l u / a lu )	6 0 t a b l e t s		trajenta	Trajenta	EU/1/11/707	linagliptin	linagliptin	A10BH05	Boehringer Ingelheim International GmbH	https://www.ema.europa.eu/en/medicines/human/EPAR/trajenta	Authorised
EU/1/11/707/007	EMEA/H/C/002110	5 mg	Film-coated tablet	O r a l u s e	b l is t e r ( a l u / a lu )	8 4 t a b l e t s		trajenta	Trajenta	EU/1/11/707	linagliptin	linagliptin	A10BH05	Boehringer Ingelheim International GmbH	https://www.ema.europa.eu/en/medicines/human/EPAR/trajenta	Authorised
EU/1/11/707/008	EMEA/H/C/002110	5 mg	Film-coated tablet	O r a l u s e	b l is t e r ( a l u / a lu )	9 0 t a b l e t s		trajenta	Trajenta	EU/1/11/707	linagliptin	linagliptin	A10BH05	Boehringer Ingelheim International GmbH	https://www.ema.europa.eu/en/medicines/human/EPAR/trajenta	Authorised
EU/1/11/707/009	EMEA/H/C/002110	5 mg	Film-coated tablet	O r a l u s e	b l i s t e r ( a l u / a lu )	9 8 t a b l e t s		trajenta	Trajenta	EU/1/11/707	linagliptin	linagliptin	A10BH05	Boehringer Ingelheim International GmbH	https://www.ema.europa.eu/en/medicines/human/EPAR/trajenta	Authorised
EU/1/11/707/010	EMEA/H/C/002110	5 mg	Film-coated tablet	O r a l u s e	b l is t e r ( a l u / a lu )	1 0 0 t a b le t s		trajenta	Trajenta	EU/1/11/707	linagliptin	linagliptin	A10BH05	Boehringer Ingelheim International GmbH	https://www.ema.europa.eu/en/medicines/human/EPAR/trajenta	Authorised
EU/1/11/707/011	EMEA/H/C/002110	5 mg	Film-coated tablet	O r a l u s e	b l is t e r ( a l u / a lu )	1 2 0 t a b le t s		trajenta	Trajenta	EU/1/11/707	linagliptin	linagliptin	A10BH05	Boehringer Ingelheim International GmbH	https://www.ema.europa.eu/en/medicines/human/EPAR/trajenta	Authorised
