product_id	original_name	authorisation_no	date_of_authorisation	inter_code	strength	pharmaceutical_form	product_strength	package_en	package_size
24-0126-01	Ticagrelor TAD 60 mg film-coated tablets	24-0126	09-MAY-24	24-0126	60 mg	Film-coated tablet	60 mg	Carton box, PVC/PVDC/Al blister, N14	14
24-0126-02	Ticagrelor TAD 60 mg film-coated tablets	24-0126	09-MAY-24	24-0126	60 mg	Film-coated tablet	60 mg	Carton box, PVC/PVDC/Al blister, N56	56
24-0126-03	Ticagrelor TAD 60 mg film-coated tablets	24-0126	09-MAY-24	24-0126	60 mg	Film-coated tablet	60 mg	Carton box, PVC/PVDC/Al blister, N60	60
24-0126-04	Ticagrelor TAD 60 mg film-coated tablets	24-0126	09-MAY-24	24-0126	60 mg	Film-coated tablet	60 mg	Carton box, PVC/PVDC/Al blister, N168	168
24-0126-05	Ticagrelor TAD 60 mg film-coated tablets	24-0126	09-MAY-24	24-0126	60 mg	Film-coated tablet	60 mg	Carton box, PVC/PVDC/Al blister, N180	180
24-0127-01	Ticagrelor TAD 90 mg film-coated tablets	24-0127	09-MAY-24	24-0127	90 mg	Film-coated tablet	90 mg	Carton box, PVC/PVDC/Al blister, N14	14
24-0127-02	Ticagrelor TAD 90 mg film-coated tablets	24-0127	09-MAY-24	24-0127	90 mg	Film-coated tablet	90 mg	Carton box, PVC/PVDC/Al blister, N56	56
24-0127-03	Ticagrelor TAD 90 mg film-coated tablets	24-0127	09-MAY-24	24-0127	90 mg	Film-coated tablet	90 mg	Carton box, PVC/PVDC/Al blister, N60	60
24-0127-04	Ticagrelor TAD 90 mg film-coated tablets	24-0127	09-MAY-24	24-0127	90 mg	Film-coated tablet	90 mg	Carton box, PVC/PVDC/Al blister, N100	100
24-0127-05	Ticagrelor TAD 90 mg film-coated tablets	24-0127	09-MAY-24	24-0127	90 mg	Film-coated tablet	90 mg	Carton box, PVC/PVDC/Al blister, N168	168
24-0127-06	Ticagrelor TAD 90 mg film-coated tablets	24-0127	09-MAY-24	24-0127	90 mg	Film-coated tablet	90 mg	Carton box, PVC/PVDC/Al blister, N180	180
