codice_aic	cod_farmaco	denominazione	descrizione	pa_associati	principio_attivo	quantita	unita_misura	forma	codice_atc	ragione_sociale	stato_amministrativo	tipo_procedura	fornitura
025202019	025202	ROCEFIN	250 MG/2 ML POLVERE E SOLVENTE PER SOLUZIONE INIETTABILE PER USO INTRAMUSCOLARE- 1 FLACONCINO POLVERE + 1 FIALA SOLVENTE DA 2 ML	CEFTRIAXONE SODICO	CEFTRIAXONE SODICO			Polvere e solvente per soluzione iniettabile	J01DD04	ROCHE S.P.A.	Autorizzata	Procedura Nazionale	Medicinali soggetti a prescrizione medica
025202058	025202	ROCEFIN	1 G/3,5 ML POLVERE E SOLVENTE PER SOLUZIONE INIETTABILE PER USO INTRAMUSCOLARE- 1 FLACONCINO POLVERE + 1 FIALA SOLVENTE DA 3,5 ML	CEFTRIAXONE SODICO	CEFTRIAXONE SODICO			Polvere e solvente per soluzione iniettabile	J01DD04	ROCHE S.P.A.	Autorizzata	Procedura Nazionale	Medicinali soggetti a prescrizione medica
025202096	025202	ROCEFIN	1 G/10 ML POLVERE E SOLVENTE PER SOLUZIONE INIETTABILE PER USO ENDOVENOSO- 1 FLACONCINO POLVERE + 1 FIALA SOLVENTE DA 10 ML	CEFTRIAXONE SODICO	CEFTRIAXONE SODICO			Polvere e solvente per soluzione iniettabile	J01DD04	ROCHE S.P.A.	Autorizzata	Procedura Nazionale	Medicinali soggetti a prescrizione medica limitativa, da rinnovare volta per volta, vendibili al pubblico su prescrizione di centri ospedalieri o di specialisti
025202108	025202	ROCEFIN	2 G POLVERE PER SOLUZIONE PER INFUSIONE- 1 FLACONCINO	CEFTRIAXONE SODICO	CEFTRIAXONE SODICO			Polvere per soluzione per infusione endovenosa	J01DD04	ROCHE S.P.A.	Autorizzata	Procedura Nazionale	Medicinali soggetti a prescrizione medica limitativa, da rinnovare volta per volta, vendibili al pubblico su prescrizione di centri ospedalieri o di specialisti
025202122	025202	ROCEFIN	1 G POLVERE PER SOLUZIONE INIETTABILE/PER INFUSIONE- 1 FLACONCINO IN VETRO	CEFTRIAXONE SODICO	CEFTRIAXONE SODICO			Polvere e solvente per soluzione iniettabile/ per infusione	J01DD04	ROCHE S.P.A.	Autorizzata	Procedura Mutuo riconoscimento o Decentrata	Medicinali soggetti a prescrizione medica limitativa, da rinnovare volta per volta, vendibili al pubblico su prescrizione di centri ospedalieri o di specialisti
035802014	035802	CEFTRIAXONE RATIOPHARM	250 MG/2 ML POLVERE E SOLVENTE PER SOLUZIONE INIETTABILE PER USO INTRAMUSCOLARE- 1 FLACONE + 1 FIALA SOLVENTE DA 2 ML	CEFTRIAXONE SODICO	CEFTRIAXONE SODICO			Polvere e solvente per soluzione iniettabile	J01DD04	RATIOPHARM GMBH	Autorizzata	Procedura Nazionale	Medicinali soggetti a prescrizione medica
035802026	035802	CEFTRIAXONE RATIOPHARM	500 MG/2 ML POLVERE E SOLVENTE PER SOLUZIONE INIETTABILE PER USO INTRAMUSCOLARE- 1 FLACONE + 1 FIALA SOLVENTE DA 2 ML	CEFTRIAXONE SODICO	CEFTRIAXONE SODICO			Polvere e solvente per soluzione iniettabile	J01DD04	RATIOPHARM GMBH	Autorizzata	Procedura Nazionale	Medicinali soggetti a prescrizione medica
035802038	035802	CEFTRIAXONE RATIOPHARM	1 G/3,5 ML POLVERE E SOLVENTE PER SOLUZIONE INIETTABILE PER USO INTRAMUSCOLARE- 1 FLACONE + 1 FIALA SOLVENTE DA 3,5 ML	CEFTRIAXONE SODICO	CEFTRIAXONE SODICO			Polvere e solvente per soluzione iniettabile	J01DD04	RATIOPHARM GMBH	Autorizzata	Procedura Nazionale	Medicinali soggetti a prescrizione medica
035802040	035802	CEFTRIAXONE RATIOPHARM	1 G/10 ML POLVERE E SOLVENTE PER SOLUZIONE INIETTABILE PER USO ENDOVENOSO- 1 FLACONE + 1 FIALA SOLVENTE DA 10 ML	CEFTRIAXONE SODICO	CEFTRIAXONE SODICO			Polvere e solvente per soluzione iniettabile	J01DD04	RATIOPHARM GMBH	Autorizzata	Procedura Nazionale	Medicinali soggetti a prescrizione medica limitativa, da rinnovare volta per volta, vendibili al pubblico su prescrizione di centri ospedalieri o di specialisti
035802053	035802	CEFTRIAXONE RATIOPHARM	2 G POLVERE PER SOLUZIONE PER INFUSIONE- 1 FLACONE	CEFTRIAXONE SODICO	CEFTRIAXONE SODICO			Polvere per soluzione per infusione endovenosa	J01DD04	RATIOPHARM GMBH	Autorizzata	Procedura Nazionale	Medicinali soggetti a prescrizione medica limitativa, da rinnovare volta per volta, vendibili al pubblico su prescrizione di centri ospedalieri o di specialisti
050414010	050414	CEFTRIAXONE KALCEKS	1 G POLVERE PER SOLUZIONE INIETTABILE/PER INFUSIONE- 1 FLACONCINO IN VETRO	CEFTRIAXONE SODICO	CEFTRIAXONE SODICO			Polvere per soluzione iniettabile/per infusione	J01DD04	AS KALCEKS	Autorizzata	Procedura Mutuo riconoscimento o Decentrata	Medicinali soggetti a prescrizione medica limitativa, da rinnovare volta per volta, vendibili al pubblico su prescrizione di centri ospedalieri o di specialisti
050414022	050414	CEFTRIAXONE KALCEKS	1 G POLVERE PER SOLUZIONE INIETTABILE/PER INFUSIONE- 10 FLACONCINI IN VETRO	CEFTRIAXONE SODICO	CEFTRIAXONE SODICO			Polvere per soluzione iniettabile/per infusione	J01DD04	AS KALCEKS	Autorizzata	Procedura Mutuo riconoscimento o Decentrata	Medicinali soggetti a prescrizione medica limitativa, da rinnovare volta per volta, vendibili al pubblico su prescrizione di centri ospedalieri o di specialisti
