codice_aic	cod_farmaco	denominazione	descrizione	pa_associati	principio_attivo	quantita	unita_misura	forma	codice_atc	ragione_sociale	stato_amministrativo	tipo_procedura	fornitura
024722047	024722	SYNFLEX	550 MG COMPRESSE RIVESTITE- 30 COMPRESSE	NAPROXENE SODICO	NAPROXENE SODICO	550	milligrammi	Compressa rivestita	M01AE02	RECORDATI INDUSTRIA CHIMICA E FARMACEUTICA S.P.A.	Autorizzata	Procedura Nazionale	Medicinali soggetti a prescrizione medica
024722086	024722	SYNFLEX	550 MG GRANULATO PER SOSPENSIONE ORALE- 30 BUSTINE	NAPROXENE SODICO	NAPROXENE SODICO	550	milligrammi	Granulato per sospensione orale	M01AE02	RECORDATI INDUSTRIA CHIMICA E FARMACEUTICA S.P.A.	Autorizzata	Procedura Nazionale	Medicinali soggetti a prescrizione medica
024722112	024722	SYNFLEX	550 MG COMPRESSE RIVESTITE- 10 COMPRESSE	NAPROXENE SODICO	NAPROXENE SODICO	550	milligrammi	Compressa rivestita	M01AE02	RECORDATI INDUSTRIA CHIMICA E FARMACEUTICA S.P.A.	Autorizzata	Procedura Nazionale	Medicinali soggetti a prescrizione medica
025829072	025829	MOMENDOL	GEL 5% TUBO 50 G	NAPROXENE SODICO	NAPROXENE SODICO			Gel	M02AA12	AZIENDE CHIMICHE RIUNITE ANGELINI FRANCESCO A.C.R.A.F. S.P.A.	Autorizzata	Procedura Nazionale	Medicinali non soggetti a prescrizione medica, da banco.
025829084	025829	MOMENDOL	220 MG COMPRESSE RIVESTITECON FILM- 12 COMPRESSE RIVESTITE	NAPROXENE SODICO	NAPROXENE SODICO			Compressa rivestita con film	M01AE02	AZIENDE CHIMICHE RIUNITE ANGELINI FRANCESCO A.C.R.A.F. S.P.A.	Autorizzata	Procedura Nazionale	Medicinali non soggetti a prescrizione medica, da banco.
025829185	025829	MOMENDOL	220 MG COMPRESSE RIVESTITE CON FILM- 24 COMPRESSE	NAPROXENE SODICO	NAPROXENE SODICO	220	milligrammi	Compressa rivestita con film	M01AE02	AZIENDE CHIMICHE RIUNITE ANGELINI FRANCESCO A.C.R.A.F. S.P.A.	Autorizzata	Procedura Nazionale	Medicinali non soggetti a prescrizione medica, da banco.
025829211	025829	MOMENDOL	220 MG CAPSULA MOLLE- 10 CAPSULE IN BLISTER PVC/PCTFE/AL	NAPROXENE SODICO	NAPROXENE SODICO			Capsula molle	M01AE02	AZIENDE CHIMICHE RIUNITE ANGELINI FRANCESCO A.C.R.A.F. S.P.A.	Autorizzata	Procedura Nazionale	Medicinali non soggetti a prescrizione medica, da banco.
025829223	025829	MOMENDOL	220 MG CAPSULA MOLLE- 12 CAPSULE IN BLISTER PVC/PCTFE/AL	NAPROXENE SODICO	NAPROXENE SODICO			Capsula molle	M01AE02	AZIENDE CHIMICHE RIUNITE ANGELINI FRANCESCO A.C.R.A.F. S.P.A.	Autorizzata	Procedura Nazionale	Medicinali non soggetti a prescrizione medica, da banco.
025829235	025829	MOMENDOL	220 MG CAPSULA MOLLE- 20 CAPSULE IN BLISTER PVC/PCTFE/AL	NAPROXENE SODICO	NAPROXENE SODICO			Capsula molle	M01AE02	AZIENDE CHIMICHE RIUNITE ANGELINI FRANCESCO A.C.R.A.F. S.P.A.	Autorizzata	Procedura Nazionale	Medicinali non soggetti a prescrizione medica, da banco.
025829247	025829	MOMENDOL	220 MG CAPSULA MOLLE- 24 CAPSULE IN BLISTER PVC/PCTFE/AL	NAPROXENE SODICO	NAPROXENE SODICO			Capsula molle	M01AE02	AZIENDE CHIMICHE RIUNITE ANGELINI FRANCESCO A.C.R.A.F. S.P.A.	Autorizzata	Procedura Nazionale	Medicinali non soggetti a prescrizione medica, da banco.
