cod_nacion	nro_definitivo	des_nomco	des_dcp	des_dosific	envase	contenido	unidad_contenido	principios_activos	vias_administracion	forma_farmaceutica	atc	laboratorio_titular	sw_base_a_plantas	biosimilar	radiofarmaco
651524	04303001	ORFADIN 2 mg CAPSULAS DURAS	Nitisinona 2 mg cápsula	2 mg	Frasco	60	cápsula	NITISINONA 2 mg	VÍA ORAL	CÁPSULA DURA	A16AX04 - Nitisinona	SWEDISH ORPHAN BIOVITRUM INTERNATIONAL AB	0	0	0
651525	04303002	ORFADIN 5 mg CAPSULAS DURAS	Nitisinona 5 mg cápsula	5 mg	Frasco	60	cápsula	NITISINONA 5 mg	VÍA ORAL	CÁPSULA DURA	A16AX04 - Nitisinona	SWEDISH ORPHAN BIOVITRUM INTERNATIONAL AB	0	0	0
651526	04303003	ORFADIN 10 mg CAPSULAS DURAS	Nitisinona 10 mg cápsula	10 mg	Frasco	60	cápsula	NITISINONA 10 mg	VÍA ORAL	CÁPSULA DURA	A16AX04 - Nitisinona	SWEDISH ORPHAN BIOVITRUM INTERNATIONAL AB	0	0	0
707149	104303004	ORFADIN 20 mg CAPSULAS DURAS	Nitisinona 20 mg cápsula	20 mg	Frasco	60	cápsula	NITISINONA 20 mg	VÍA ORAL	CÁPSULA DURA	A16AX04 - Nitisinona	SWEDISH ORPHAN BIOVITRUM INTERNATIONAL AB	0	0	0
707150	104303005	ORFADIN 4 mg/ml SUSPENSION ORAL	Nitisinona 4 mg/ml solución/suspensión oral	4 mg/ml	Frasco	90	ml	NITISINONA 4 mg	VÍA ORAL	SUSPENSIÓN ORAL	A16AX04 - Nitisinona	SWEDISH ORPHAN BIOVITRUM INTERNATIONAL AB	0	0	0
719990	1171217003	NITISINONE MDK 10 MG CAPSULAS DURAS	Nitisinona 10 mg cápsula	10 mg	Frasco	60	cápsula	NITISINONA 10 mg	VÍA ORAL	CÁPSULA DURA	A16AX04 - Nitisinona	MENDELIKABS EUROPE LIMITED	0	0	0
719991	1171217002	NITISINONE MDK 5 MG CAPSULAS DURAS	Nitisinona 5 mg cápsula	5 mg	Frasco	60	cápsula	NITISINONA 5 mg	VÍA ORAL	CÁPSULA DURA	A16AX04 - Nitisinona	MENDELIKABS EUROPE LIMITED	0	0	0
719992	1171217001	NITISINONE MDK 2 MG CAPSULAS DURAS	Nitisinona 2 mg cápsula	2 mg	Frasco	60	cápsula	NITISINONA 2 mg	VÍA ORAL	CÁPSULA DURA	A16AX04 - Nitisinona	MENDELIKABS EUROPE LIMITED	0	0	0
723710	83467	NITISINONA DIPHARMA 10 MG CAPSULAS DURAS EFG	Nitisinona 10 mg cápsula	10 mg	Frasco	60	cápsula	NITISINONA 10 mg	VÍA ORAL	CÁPSULA DURA	A16AX04 - Nitisinona	DIPHARMA ARZNEIMITTEL GMBH	0	0	0
723711	83468	NITISINONA DIPHARMA 5 MG CAPSULAS DURAS EFG	Nitisinona 5 mg cápsula	5 mg	Frasco	60	cápsula	NITISINONA 5 mg	VÍA ORAL	CÁPSULA DURA	A16AX04 - Nitisinona	DIPHARMA ARZNEIMITTEL GMBH	0	0	0
758073	83467	NITISINONA DIPHARMA 10 MG CAPSULAS DURAS EFG	Nitisinona 10 mg cápsula	10 mg	Blister	60	cápsula	NITISINONA 10 mg	VÍA ORAL	CÁPSULA DURA	A16AX04 - Nitisinona	DIPHARMA ARZNEIMITTEL GMBH	0	0	0
758074	85156	NITISINONA DIPHARMA 2 MG CAPSULAS DURAS EFG	Nitisinona 2 mg cápsula	2 mg	Blister	60	cápsula	NITISINONA 2 mg	VÍA ORAL	CÁPSULA DURA	A16AX04 - Nitisinona	DIPHARMA ARZNEIMITTEL GMBH	0	0	0
758075	85155	NITISINONA DIPHARMA 20 MG CAPSULAS DURAS EFG	Nitisinona 20 mg cápsula	20 mg	Blister	60	cápsula	NITISINONA 20 mg	VÍA ORAL	CÁPSULA DURA	A16AX04 - Nitisinona	DIPHARMA ARZNEIMITTEL GMBH	0	0	0
758076	83468	NITISINONA DIPHARMA 5 MG CAPSULAS DURAS EFG	Nitisinona 5 mg cápsula	5 mg	Blister	60	cápsula inhalación/alveolo	NITISINONA 5 mg	VÍA ORAL	CÁPSULA DURA	A16AX04 - Nitisinona	DIPHARMA ARZNEIMITTEL GMBH	0	0	0
