cod_nacion	nro_definitivo	concept_id	concept_name	concept_code	mapping_type	comment	suggestion	last_updated_date
665876	01171013	40173865	sirolimus 0.5 MG Oral Tablet	905158	EXACT			2026-03-12
724534	01171009	19099674	sirolimus 2 MG Oral Tablet	360110	EXACT			2026-03-12
876029	01171001	19080244	sirolimus 1 MG/ML Oral Solution	314230	EXACT			2026-03-12
948919	01171008	19096679	sirolimus 1 MG Oral Tablet	349208	EXACT			2026-03-12
