product_id	original_name	authorisation_no	date_of_authorisation	inter_code	strength	pharmaceutical_form	product_strength	package_en	package_size
09-0537-01	Gliclazide MR Servier 60 mg modified-release tablets	09-0537	21-DEC-09	FR/H/0172/002	60 mg	Modified-release tablet	60 mg	Carton box, PVC/Al blister, N7	7
09-0537-02	Gliclazide MR Servier 60 mg modified-release tablets	09-0537	21-DEC-09	FR/H/0172/002	60 mg	Modified-release tablet	60 mg	Carton box, PVC/Al blister, N10	10
09-0537-03	Gliclazide MR Servier 60 mg modified-release tablets	09-0537	21-DEC-09	FR/H/0172/002	60 mg	Modified-release tablet	60 mg	Carton box, PVC/Al blister, N14	14
09-0537-04	Gliclazide MR Servier 60 mg modified-release tablets	09-0537	21-DEC-09	FR/H/0172/002	60 mg	Modified-release tablet	60 mg	Carton box, PVC/Al blister, N15	15
09-0537-05	Gliclazide MR Servier 60 mg modified-release tablets	09-0537	21-DEC-09	FR/H/0172/002	60 mg	Modified-release tablet	60 mg	Carton box, PVC/Al blister, N20	20
09-0537-06	Gliclazide MR Servier 60 mg modified-release tablets	09-0537	21-DEC-09	FR/H/0172/002	60 mg	Modified-release tablet	60 mg	Carton box, PVC/Al blister, N28	28
09-0537-07	Gliclazide MR Servier 60 mg modified-release tablets	09-0537	21-DEC-09	FR/H/0172/002	60 mg	Modified-release tablet	60 mg	Carton box, PVC/Al blister, N30	30
09-0537-08	Gliclazide MR Servier 60 mg modified-release tablets	09-0537	21-DEC-09	FR/H/0172/002	60 mg	Modified-release tablet	60 mg	Carton box, PVC/Al blister, N56	56
09-0537-09	Gliclazide MR Servier 60 mg modified-release tablets	09-0537	21-DEC-09	FR/H/0172/002	60 mg	Modified-release tablet	60 mg	Carton box, PVC/Al blister, N60	60
09-0537-10	Gliclazide MR Servier 60 mg modified-release tablets	09-0537	21-DEC-09	FR/H/0172/002	60 mg	Modified-release tablet	60 mg	Carton box, PVC/Al blister, N84	84
09-0537-11	Gliclazide MR Servier 60 mg modified-release tablets	09-0537	21-DEC-09	FR/H/0172/002	60 mg	Modified-release tablet	60 mg	Carton box, PVC/Al blister, N90	90
09-0537-12	Gliclazide MR Servier 60 mg modified-release tablets	09-0537	21-DEC-09	FR/H/0172/002	60 mg	Modified-release tablet	60 mg	Carton box, PVC/Al blister, N100	100
09-0537-13	Gliclazide MR Servier 60 mg modified-release tablets	09-0537	21-DEC-09	FR/H/0172/002	60 mg	Modified-release tablet	60 mg	Carton box, PVC/Al blister, N112	112
09-0537-14	Gliclazide MR Servier 60 mg modified-release tablets	09-0537	21-DEC-09	FR/H/0172/002	60 mg	Modified-release tablet	60 mg	Carton box, PVC/Al blister, N120	120
09-0537-15	Gliclazide MR Servier 60 mg modified-release tablets	09-0537	21-DEC-09	FR/H/0172/002	60 mg	Modified-release tablet	60 mg	Carton box, PVC/Al blister, N180	180
09-0537-16	Gliclazide MR Servier 60 mg modified-release tablets	09-0537	21-DEC-09	FR/H/0172/002	60 mg	Modified-release tablet	60 mg	Carton box, PVC/Al blister, N500	500
