cod_nacion	nro_definitivo	des_nomco	des_dcp	des_dosific	envase	contenido	unidad_contenido	principios_activos	vias_administracion	forma_farmaceutica	atc	laboratorio_titular	sw_base_a_plantas	biosimilar	radiofarmaco
602631	64228	FLUOXETINA PHARMAVIC 20 MG CÁPSULAS DURAS EFG	Fluoxetina 20 mg cápsula	20 mg	Blister	500	cápsula	FLUOXETINA HIDROCLORURO 20 mg	VÍA ORAL	CÁPSULA DURA	N06AB03 - Fluoxetina	PHARMAVIC IBERICA S.L.	0	0	0
602672	64231	FLUOXETINA VIR 20 mg CAPSULAS DURAS EFG	Fluoxetina 20 mg cápsula	20 mg	Blister	500	cápsula	FLUOXETINA HIDROCLORURO 20 mg	VÍA ORAL	CÁPSULA DURA	N06AB03 - Fluoxetina	INDUSTRIA QUIMICA Y FARMACEUTICA VIR S.A.	0	0	0
603118	62426	FLUOXETINA NORMON 20 mg CAPSULAS DURAS EFG	Fluoxetina 20 mg cápsula	20 mg	Blister	500	cápsula	FLUOXETINA HIDROCLORURO 20 mg	VÍA ORAL	CÁPSULA DURA	N06AB03 - Fluoxetina	LABORATORIOS NORMON S.A.	0	0	0
625137	64970	LURAMON 20 mg CAPSULAS DURAS	Fluoxetina 20 mg cápsula	20 mg	Blister	500	cápsula	FLUOXETINA HIDROCLORURO 20 mg	VÍA ORAL	CÁPSULA DURA	N06AB03 - Fluoxetina	INDUSTRIA QUIMICA Y FARMACEUTICA VIR S.A.	0	0	0
651434	64787	FLUOXETINA RATIO 20 mg CAPSULAS EFG	Fluoxetina 20 mg cápsula	20 mg	Blister	60	cápsula	FLUOXETINA HIDROCLORURO 20 mg	VÍA ORAL	CÁPSULA DURA	N06AB03 - Fluoxetina	RATIOPHARM ESPANA S.A.	0	0	0
652132	62146	FLUOXETINA SANDOZ 20 mg CAPSULAS DURAS EFG	Fluoxetina 20 mg cápsula	20 mg	Blister	60	cápsula	FLUOXETINA HIDROCLORURO 20 mg	VÍA ORAL	CÁPSULA DURA	N06AB03 - Fluoxetina	SANDOZ FARMACEUTICA S.A.	0	0	0
653218	63658	FLUOXETINA  MABO 20 mg CAPSULAS DURAS EFG	Fluoxetina 20 mg cápsula	20 mg	Blister	28	cápsula	FLUOXETINA 20 mg	VÍA ORAL	CÁPSULA DURA	N06AB03 - Fluoxetina	MABO FARMA S.A.	0	0	0
653219	63658	FLUOXETINA  MABO 20 mg CAPSULAS DURAS EFG	Fluoxetina 20 mg cápsula	20 mg	Blister	60	cápsula	FLUOXETINA 20 mg	VÍA ORAL	CÁPSULA DURA	N06AB03 - Fluoxetina	MABO FARMA S.A.	0	0	0
656201	68093	FLUOXETINA VIATRIS 20 MG COMPRIMIDOS DISPERSABLES EFG	Fluoxetina 20 mg comprimido	20 mg	Blister	28	comprimido	FLUOXETINA HIDROCLORURO 20 mg	VÍA ORAL	COMPRIMIDO DISPERSABLE	N06AB03 - Fluoxetina	VIATRIS PHARMACEUTICALS S.L.	0	0	0
656878	63126	FLUOXETINA TARBIS 20 mg CAPSULAS DURAS EFG	Fluoxetina 20 mg cápsula	20 mg	Blister	28	cápsula	FLUOXETINA HIDROCLORURO 20 mg	VÍA ORAL	CÁPSULA DURA	N06AB03 - Fluoxetina	TARBIS FARMA S.L.	0	0	0
