cod_nacion	nro_definitivo	concept_id	concept_name	concept_code	mapping_type	comment	suggestion	last_updated_date
652847	67307	40066620	oxymetazoline Nasal Spray	374488	BROAD			
659988	69328	40066620	oxymetazoline Nasal Spray	374488	BROAD			
663821	71352	40066620	oxymetazoline Nasal Spray	374488	BROAD			
663822	71356	40066620	oxymetazoline Nasal Spray	374488	BROAD			
663824	71355	40225161	oxymetazoline hydrochloride 0.5 MG/ML Nasal Spray [Afrin]	1000992	EXACT			
688046	75517	40225161	oxymetazoline hydrochloride 0.5 MG/ML Nasal Spray [Afrin]	1000992	EXACT			
694775	76791	40225161	oxymetazoline hydrochloride 0.5 MG/ML Nasal Spray [Afrin]	1000992	EXACT			
695748	76938	40225161	oxymetazoline hydrochloride 0.5 MG/ML Nasal Spray [Afrin]	1000992	EXACT			
720919	82918	40225161	oxymetazoline hydrochloride 0.5 MG/ML Nasal Spray [Afrin]	1000992	EXACT			
727420	64498	40066620	oxymetazoline Nasal Spray	374488	BROAD			
816728	51889	40066620	oxymetazoline Nasal Spray	374488	BROAD			
816769	41111	40066620	oxymetazoline Nasal Spray	374488	BROAD			
843334	46066	40225161	oxymetazoline hydrochloride 0.5 MG/ML Nasal Spray [Afrin]	1000992	EXACT			
843342	46065	40225144	oxymetazoline hydrochloride 0.25 MG/ML	1000977	EXACT			
847814	55741	40066620	oxymetazoline Nasal Spray	374488	BROAD			
877399	41111	40066620	oxymetazoline Nasal Spray	374488	BROAD			
891457	59273	40225161	oxymetazoline hydrochloride 0.5 MG/ML Nasal Spray [Afrin]	1000992	EXACT			
