cod_nacion	nro_definitivo	concept_id	concept_name	concept_code	mapping_type	comment	suggestion	last_updated_date
654532	67861	42480131	Epoetin Alfa 40000 UNT/ML Prefilled Syringe	OMOP418603				
654535	67861	42480131	Epoetin Alfa 40000 UNT/ML Prefilled Syringe	OMOP418603				
654549	60583	19129863	1 ML epoetin alfa 10000 UNT/ML Prefilled Syringe	792710				
654550	60583	19129863	1 ML epoetin alfa 10000 UNT/ML Prefilled Syringe	792710				
654552	60583	19129863	1 ML epoetin alfa 10000 UNT/ML Prefilled Syringe	792710				
660201	67861	42480131	Epoetin Alfa 40000 UNT/ML Prefilled Syringe	OMOP418603				
688267	60583	19129863	1 ML epoetin alfa 10000 UNT/ML Prefilled Syringe	792710				
688275	60582	19129860	0.4 ML epoetin alfa 10000 UNT/ML Prefilled Syringe	792686				
688283	60581	19129859	0.3 ML epoetin alfa 10000 UNT/ML Prefilled Syringe	792683				
688291	60580	19127219	0.5 ML epoetin alfa 2000 UNT/ML Prefilled Syringe	727850	EXACT			
688309	60579	19127219	0.5 ML epoetin alfa 2000 UNT/ML Prefilled Syringe	727850				
