ma_number	ema_product_number	strength	pharmaceutical_form	route_of_administration	packaging	content	pack_size	product_name	display_name	eu_group_number	active_substance	international_non_proprietary_name	atc_code_human	marketing_authorisation_developer_applicant_holder	medicine_url	medicine_status
EU/1/07/414/001	EMEA/H/C/000771	50 mg	Tablet	Oral use	Blister (PA/Al/PVC//Al)	7 tablets		galvus	Galvus	EU/1/07/414	vildagliptin	vildagliptin	A10BH02	Novartis Europharm Limited	https://www.ema.europa.eu/en/medicines/human/EPAR/galvus	Authorised
EU/1/07/414/002	EMEA/H/C/000771	50 mg	Tablet	Oral use	Blister (PA/Al/PVC//Al)	14 tablets		galvus	Galvus	EU/1/07/414	vildagliptin	vildagliptin	A10BH02	Novartis Europharm Limited	https://www.ema.europa.eu/en/medicines/human/EPAR/galvus	Authorised
EU/1/07/414/003	EMEA/H/C/000771	50 mg	Tablet	Oral use	Blister (PA/Al/PVC//Al)	28 tablets		galvus	Galvus	EU/1/07/414	vildagliptin	vildagliptin	A10BH02	Novartis Europharm Limited	https://www.ema.europa.eu/en/medicines/human/EPAR/galvus	Authorised
EU/1/07/414/004	EMEA/H/C/000771	50 mg	Tablet	Oral use	Blister (PA/Al/PVC//Al)	30 tablets		galvus	Galvus	EU/1/07/414	vildagliptin	vildagliptin	A10BH02	Novartis Europharm Limited	https://www.ema.europa.eu/en/medicines/human/EPAR/galvus	Authorised
EU/1/07/414/005	EMEA/H/C/000771	50 mg	Tablet	Oral use	Blister (PA/Al/PVC//Al)	56 tablets		galvus	Galvus	EU/1/07/414	vildagliptin	vildagliptin	A10BH02	Novartis Europharm Limited	https://www.ema.europa.eu/en/medicines/human/EPAR/galvus	Authorised
EU/1/07/414/006	EMEA/H/C/000771	50 mg	Tablet	Oral use	Blister (PA/Al/PVC//Al)	60 tablets		galvus	Galvus	EU/1/07/414	vildagliptin	vildagliptin	A10BH02	Novartis Europharm Limited	https://www.ema.europa.eu/en/medicines/human/EPAR/galvus	Authorised
EU/1/07/414/007	EMEA/H/C/000771	50 mg	Tablet	Oral use	Blister (PA/Al/PVC//Al)	90 tablets		galvus	Galvus	EU/1/07/414	vildagliptin	vildagliptin	A10BH02	Novartis Europharm Limited	https://www.ema.europa.eu/en/medicines/human/EPAR/galvus	Authorised
EU/1/07/414/008	EMEA/H/C/000771	50 mg	Tablet	Oral use	Blister (PA/Al/PVC//Al)	112 tablets		galvus	Galvus	EU/1/07/414	vildagliptin	vildagliptin	A10BH02	Novartis Europharm Limited	https://www.ema.europa.eu/en/medicines/human/EPAR/galvus	Authorised
EU/1/07/414/009	EMEA/H/C/000771	50 mg	Tablet	Oral use	Blister (PA/Al/PVC//Al)	180 tablets		galvus	Galvus	EU/1/07/414	vildagliptin	vildagliptin	A10BH02	Novartis Europharm Limited	https://www.ema.europa.eu/en/medicines/human/EPAR/galvus	Authorised
EU/1/07/414/010	EMEA/H/C/000771	50 mg	Tablet	Oral use	Blister (PA/Al/PVC//Al)	336 tablets		galvus	Galvus	EU/1/07/414	vildagliptin	vildagliptin	A10BH02	Novartis Europharm Limited	https://www.ema.europa.eu/en/medicines/human/EPAR/galvus	Authorised
EU/1/07/414/018	EMEA/H/C/000771	50 mg	Tablet	Oral use	Blister (PA/Al/PVC//Al)	336 (3x112) tablets		galvus	Galvus	EU/1/07/414	vildagliptin	vildagliptin	A10BH02	Novartis Europharm Limited	https://www.ema.europa.eu/en/medicines/human/EPAR/galvus	Authorised
