ma_number	ema_product_number	strength	pharmaceutical_form	route_of_administration	packaging	content	pack_size	product_name
EU/1/07/401/007	EMEA/H/C/000854	60 mg	Capsule, hard	Oral use	Bottle (HDPE)		42	alli
EU/1/07/401/008	EMEA/H/C/000854	60 mg	Capsule, hard	Oral use	Bottle (HDPE)		60	alli
EU/1/07/401/009	EMEA/H/C/000854	60 mg	Capsule, hard	Oral use	Bottle (HDPE)		84	alli
EU/1/07/401/010	EMEA/H/C/000854	60 mg	Capsule, hard	Oral use	Bottle (HDPE)		90	alli
EU/1/07/401/011	EMEA/H/C/000854	60 mg	Capsule, hard	Oral use	Bottle (HDPE)		120	alli
