cod_nacion	nro_definitivo	des_nomco	des_dcp	des_dosific	envase	contenido	unidad_contenido	principios_activos	vias_administracion	forma_farmaceutica	nro_pactiv	atc	laboratorio_titular	fecha_autorizacion	sw_comercializado	fec_comer	situacion_registro	fecha_situacion_registro	sw_receta	sw_base_a_plantas	biosimilar	radiofarmaco
658622	68542	MEDIKINET 10 mg CAPSULAS DURAS DE LIBERACION MODIFICADA	Metilfenidato 10 mg cápsula liberación modificada (50%_50%)	10 mg	Blister	30	cápsula	METILFENIDATO HIDROCLORURO 10 mg	VÍA ORAL	CÁPSULA DURA DE LIBERACIÓN MODIFICADA	1	N06BA04 - Metilfenidato	MEDICE ARZNEIMITTEL PUETTER GMBH & CO. KG	2007-02-27	1	2011-11-11	Autorizado	2007-02-27	1	0	0	0
658623	68543	MEDIKINET 20 mg CAPSULAS DURAS DE LIBERACION MODIFICADA	Metilfenidato 20 mg cápsula liberación modificada (50%_50%)	20 mg	Blister	30	cápsula	METILFENIDATO HIDROCLORURO 20 mg	VÍA ORAL	CÁPSULA DURA DE LIBERACIÓN MODIFICADA	1	N06BA04 - Metilfenidato	MEDICE ARZNEIMITTEL PUETTER GMBH & CO. KG	2007-02-27	1	2011-11-11	Autorizado	2007-02-27	1	0	0	0
658624	68544	MEDIKINET 30 MG CAPSULAS DURAS DE LIBERACION MODIFICADA	Metilfenidato 30 mg cápsula liberación modificada (50%_50%)	30 mg	Blister	30	cápsula	METILFENIDATO HIDROCLORURO 30 mg	VÍA ORAL	CÁPSULA DURA DE LIBERACIÓN MODIFICADA	1	N06BA04 - Metilfenidato	MEDICE ARZNEIMITTEL PUETTER GMBH & CO. KG	2007-02-27	1	2011-11-11	Autorizado	2007-02-27	1	0	0	0
658626	68545	MEDIKINET 40 mg CAPSULAS DURAS DE LIBERACION MODIFICADA	Metilfenidato 40 mg cápsula liberación modificada (50%_50%)	40 mg	Blister	30	cápsula	METILFENIDATO HIDROCLORURO 40 mg	VÍA ORAL	CÁPSULA DURA DE LIBERACIÓN PROLONGADA	1	N06BA04 - Metilfenidato	MEDICE ARZNEIMITTEL PUETTER GMBH & CO. KG	2007-02-27	1	2011-11-11	Autorizado	2007-02-27	1	0	0	0
658627	68546	MEDICEBRAN 5 mg COMPRIMIDOS	Metilfenidato 5 mg comprimido	5 mg	Blister	30	comprimido	METILFENIDATO HIDROCLORURO 5 mg	VÍA ORAL	COMPRIMIDO	1	N06BA04 - Metilfenidato	MEDICE ARZNEIMITTEL PUETTER GMBH & CO. KG	2007-02-27	1	2011-11-11	Autorizado	2007-02-27	1	0	0	0
658628	68547	MEDICEBRAN 10 mg COMPRIMIDOS	Metilfenidato 10 mg comprimido	10 mg	Blister	30	comprimido	METILFENIDATO HIDROCLORURO 10 mg	VÍA ORAL	COMPRIMIDO	1	N06BA04 - Metilfenidato	MEDICE ARZNEIMITTEL PUETTER GMBH & CO. KG	2007-02-27	1	2011-11-11	Autorizado	2007-02-27	1	0	0	0
658629	68548	MEDICEBRAN 20 mg COMPRIMIDOS	Metilfenidato 20 mg comprimido	20 mg	Blister	30	comprimido	METILFENIDATO HIDROCLORURO 20 mg	VÍA ORAL	COMPRIMIDO	1	N06BA04 - Metilfenidato	MEDICE ARZNEIMITTEL PUETTER GMBH & CO. KG	2007-02-27	1	2011-11-11	Autorizado	2007-02-27	1	0	0	0
661331	69988	CONCERTA 27 mg COMPRIMIDOS DE LIBERACION PROLONGADA	Metilfenidato 27 mg comprimido liberación modificada (22%_78%)	27 mg	Frasco	30	comprimido	METILFENIDATO HIDROCLORURO 27 mg	VÍA ORAL	COMPRIMIDO DE LIBERACIÓN PROLONGADA	1	N06BA04 - Metilfenidato	JANSSEN CILAG S.A.	2008-07-23	1	2016-10-26	Autorizado	2008-07-23	1	0	0	0
663410	65152	RUBIFEN 5 mg COMPRIMIDOS	Metilfenidato 5 mg comprimido	5 mg	Blister	30	comprimido	METILFENIDATO HIDROCLORURO 5 mg	VÍA ORAL	COMPRIMIDO	1	N06BA04 - Metilfenidato	LABORATORIOS RUBIO S.A.	2003-01-13	1	2011-10-27	Autorizado	2003-01-13	1	0	0	0
663411	55369	RUBIFEN 10 mg  COMPRIMIDOS	Metilfenidato 10 mg comprimido	10 mg	Blister	30	comprimido	METILFENIDATO HIDROCLORURO 10 mg	VÍA ORAL	COMPRIMIDO	1	N06BA04 - Metilfenidato	LABORATORIOS RUBIO S.A.	1981-05-01	1	2011-10-27	Autorizado	1981-05-01	1	0	0	0
663412	65153	RUBIFEN 20 mg COMPRIMIDOS	Metilfenidato 20 mg comprimido	20 mg	Blister	30	comprimido	METILFENIDATO HIDROCLORURO 20 mg	VÍA ORAL	COMPRIMIDO	1	N06BA04 - Metilfenidato	LABORATORIOS RUBIO S.A.	2003-01-13	1	2011-10-27	Autorizado	2003-01-13	1	0	0	0
678883	73308	MEDIKINET 5 mg CAPSULAS DURAS DE LIBERACION MODIFICADA	Metilfenidato 5 mg cápsula liberación modificada (50%_50%)	5 mg	Blister	30	cápsula	METILFENIDATO HIDROCLORURO 5 mg	VÍA ORAL	CÁPSULA DURA DE LIBERACIÓN MODIFICADA	1	N06BA04 - Metilfenidato	MEDICE ARZNEIMITTEL PUETTER GMBH & CO. KG	2011-06-07	1	2011-11-11	Autorizado	2011-06-07	1	0	0	0
688047	75518	METILFENIDATO SANDOZ 18 mg COMPRIMIDOS DE LIBERACION PROLONGADA EFG	Metilfenidato 18 mg comprimido liberación modificada (22%_78%)	18 mg	Frasco	30	comprimido	METILFENIDATO HIDROCLORURO 18 mg	VÍA ORAL	COMPRIMIDO DE LIBERACIÓN PROLONGADA	1	N06BA04 - Metilfenidato	SANDOZ FARMACEUTICA S.A.	2012-02-22	1	2014-10-14	Autorizado	2014-05-26	1	0	0	0
688049	75519	METILFENIDATO SANDOZ 36 mg COMPRIMIDOS DE LIBERACION PROLONGADA EFG	Metilfenidato 36 mg comprimido liberación modificada (22%_78%)	36 mg	Frasco	30	comprimido	METILFENIDATO HIDROCLORURO 36 mg	VÍA ORAL	COMPRIMIDO DE LIBERACIÓN PROLONGADA	1	N06BA04 - Metilfenidato	SANDOZ FARMACEUTICA S.A.	2012-02-22	1	2013-10-25	Autorizado	2012-02-22	1	0	0	0
