cod_nacion	nro_definitivo	des_nomco	des_dcp	des_dosific	envase	contenido	unidad_contenido	principios_activos	vias_administracion	forma_farmaceutica	atc	laboratorio_titular	sw_base_a_plantas	biosimilar	radiofarmaco
600687	67984	PAROXETINA ARAFARMA GROUP 20 mg COMPRIMIDOS RECUBIERTOS CON PELICULA EFG	Paroxetina 20 mg comprimido	20 mg	Blister	500	comprimido	PAROXETINA  HIDROCLORURO 20 mg	VÍA ORAL	COMPRIMIDO RECUBIERTO CON PELÍCULA	N06AB05 - Paroxetina	ARAFARMA GROUP S.A.	0	0	0
601781	65626	PAROXETINA VIR 20 mg COMPRIMIDOS RECUBIERTOS CON PELICULA EFG	Paroxetina 20 mg comprimido	20 mg	Blister	500	comprimido	PAROXETINA  HIDROCLORURO 20 mg	VÍA ORAL	COMPRIMIDO RECUBIERTO CON PELÍCULA	N06AB05 - Paroxetina	INDUSTRIA QUIMICA Y FARMACEUTICA VIR S.A.	0	0	0
602884	70578	PAROXETINA CURAXYS 20 mg COMPRIMIDOS RECUBIERTOS CON PELICULA EFG	Paroxetina 20 mg comprimido	20 mg	Blister	500	comprimido	PAROXETINA  HIDROCLORURO 20 mg	VÍA ORAL	COMPRIMIDO RECUBIERTO CON PELÍCULA	N06AB05 - Paroxetina	CURAXYS S.L.	0	0	0
603087	70656	ARAPAXEL 20 mg COMPRIMIDOS RECUBIERTOS CON PELICULA EFG	Paroxetina 20 mg comprimido	20 mg	Blister	500	comprimido	PAROXETINA  HIDROCLORURO 20 mg	VÍA ORAL	COMPRIMIDO RECUBIERTO CON PELÍCULA	N06AB05 - Paroxetina	ARAFARMA GROUP S.A.	0	0	0
603140	66949	PAROXETINA NORMON 20 mg COMPRIMIDOS RECUBIERTOS CON PELICULA EFG	Paroxetina 20 mg comprimido	20 mg	Blister	500	comprimido	PAROXETINA  HIDROCLORURO 20 mg	VÍA ORAL	COMPRIMIDO RECUBIERTO CON PELÍCULA	N06AB05 - Paroxetina	LABORATORIOS NORMON S.A.	0	0	0
605479	73472	PAROXETINA AUROBINDO 20 mg COMPRIMIDOS RECUBIERTOS CON PELICULA EFG	Paroxetina 20 mg comprimido	20 mg	Blister	500	comprimido	PAROXETINA HIDROCLORURO HEMIHIDRATO 20 mg	VÍA ORAL	COMPRIMIDO RECUBIERTO CON PELÍCULA	N06AB05 - Paroxetina	LABORATORIOS AUROBINDO S.L.U.	0	0	0
605480	73471	PAROXETINA AUROBINDO 30 mg COMPRIMIDOS RECUBIERTOS CON PELICULA	Paroxetina 30 mg comprimido	30 mg	Blister	500	comprimido	PAROXETINA HIDROCLORURO HEMIHIDRATO 30 mg	VÍA ORAL	COMPRIMIDO RECUBIERTO CON PELÍCULA	N06AB05 - Paroxetina	LABORATORIOS AUROBINDO S.L.U.	0	0	0
605884	76030	PAROXETINA STADA 20 MG COMPRIMIDOS EFG	Paroxetina 20 mg comprimido	20 mg	Blister	500	comprimido	PAROXETINA  HIDROCLORURO 20 mg	VÍA ORAL	COMPRIMIDO	N06AB05 - Paroxetina	LABORATORIO STADA S.L.	0	0	0
644948	59468	SEROXAT 20 mg COMPRIMIDOS RECUBIERTOS CON PELICULA	Paroxetina 20 mg comprimido	20 mg	Blister	500	comprimido	PAROXETINA  HIDROCLORURO 20 mg	VÍA ORAL	COMPRIMIDO RECUBIERTO CON PELÍCULA	N06AB05 - Paroxetina	GLAXOSMITHKLINE S.A.	0	0	0
651602	66932	PAROXETINA CINFA 20 mg COMPRIMIDOS RECUBIERTOS CON PELICULA EFG	Paroxetina 20 mg comprimido	20 mg	Blister	14	comprimido	PAROXETINA  HIDROCLORURO 20 mg	VÍA ORAL	COMPRIMIDO RECUBIERTO CON PELÍCULA	N06AB05 - Paroxetina	LABORATORIOS CINFA S.A.	0	0	0
