codice_aic	cod_farmaco	concept_id	concept_name	concept_code	mapping_type	comment	suggestion	last_updated_date
046076016	046076	1363389	sorafenib 200 MG Oral Tablet	597747	EXACT	auto-linked from EMA 005921		2026-06-12
046076028	046076	1363389	sorafenib 200 MG Oral Tablet	597747	EXACT	auto-linked from EMA 005921		2026-06-12
046076030	046076	1363389	sorafenib 200 MG Oral Tablet	597747	EXACT	auto-linked from EMA 005921		2026-06-12
046076042	046076	1363389	sorafenib 200 MG Oral Tablet	597747	EXACT	auto-linked from EMA 005921		2026-06-12
046076055	046076	1363389	sorafenib 200 MG Oral Tablet	597747	EXACT	auto-linked from EMA 005921		2026-06-12
046076067	046076	1363389	sorafenib 200 MG Oral Tablet	597747	EXACT	auto-linked from EMA 005921		2026-06-12
046076079	046076	1363389	sorafenib 200 MG Oral Tablet	597747	EXACT	auto-linked from EMA 005921		2026-06-12
046076081	046076	1363389	sorafenib 200 MG Oral Tablet	597747	EXACT	auto-linked from EMA 005921		2026-06-12
046076093	046076	1363389	sorafenib 200 MG Oral Tablet	597747	EXACT	auto-linked from EMA 005921		2026-06-12
046076105	046076	1363389	sorafenib 200 MG Oral Tablet	597747	EXACT	auto-linked from EMA 005921		2026-06-12
047547017	047547	1363389	sorafenib 200 MG Oral Tablet	597747	EXACT	auto-linked from EMA 005921		2026-06-12
050440015	050440	1363389	sorafenib 200 MG Oral Tablet	597747	EXACT	auto-linked from EMA 005921		2026-06-12
