cod_nacion	nro_definitivo	des_nomco	des_dcp	des_dosific	envase	contenido	unidad_contenido	principios_activos	vias_administracion	forma_farmaceutica	atc	laboratorio_titular	sw_base_a_plantas	sw_generico	biosimilar	radiofarmaco
652843	44866	FIDIUM 8 mg COMPRIMIDOS	Betahistina 8 mg comprimido	8 mg	Blister	60	comprimido	BETAHISTINA HIDROCLORURO 8 mg	VÍA ORAL	COMPRIMIDO	N07CA01 - Betahistina	MEDA PHARMA S.L.	0	0	0	0
672588	72840	BETAHISTINA QUALIGEN 8 mg COMPRIMIDOS EFG	Betahistina 8 mg comprimido	8 mg	Blister	60	comprimido	BETAHISTINA DIHIDROCLORURO 8 mg	VÍA ORAL	COMPRIMIDO	N07CA01 - Betahistina	NEURAXPHARM SPAIN S.L.U.	0	1	0	0
672660	72839	BETAHISTINA NORMON 8 mg COMPRIMIDOS EFG	Betahistina 8 mg comprimido	8 mg	Blister	60	comprimido	BETAHISTINA DIHIDROCLORURO 8 mg	VÍA ORAL	COMPRIMIDO	N07CA01 - Betahistina	LABORATORIOS NORMON S.A.	0	1	0	0
672661	72842	BETAHISTINA NORMON 16 mg COMPRIMIDOS EFG	Betahistina 16 mg comprimido	16 mg	Blister	30	comprimido	BETAHISTINA DIHIDROCLORURO 16 mg	VÍA ORAL	COMPRIMIDO	N07CA01 - Betahistina	LABORATORIOS NORMON S.A.	0	1	0	0
672662	72841	BETAHISTINA QUALIGEN 16 mg COMPRIMIDOS EFG	Betahistina 16 mg comprimido	16 mg	Blister	30	comprimido	BETAHISTINA DIHIDROCLORURO 16 mg	VÍA ORAL	COMPRIMIDO	N07CA01 - Betahistina	NEURAXPHARM SPAIN S.L.U.	0	1	0	0
680845	74135	BETAHISTINA KERN PHARMA 8 mg COMPRIMIDOS EFG	Betahistina 8 mg comprimido	8 mg	Blister	60	comprimido	BETAHISTINA DIHIDROCLORURO 8 mg	VÍA ORAL	COMPRIMIDO	N07CA01 - Betahistina	KERN PHARMA S.L.	0	1	0	0
680846	74136	BETAHISTINA KERN PHARMA 16 mg COMPRIMIDOS EFG	Betahistina 16 mg comprimido	16 mg	Blister	30	comprimido	BETAHISTINA DIHIDROCLORURO 16 mg	VÍA ORAL	COMPRIMIDO	N07CA01 - Betahistina	KERN PHARMA S.L.	0	1	0	0
684849	74830	BETAHISTINA CINFA 8 mg COMPRIMIDOS EFG	Betahistina 8 mg comprimido	8 mg	Blister	60	comprimido	BETAHISTINA DIHIDROCLORURO 8 mg	VÍA ORAL	COMPRIMIDO	N07CA01 - Betahistina	LABORATORIOS CINFA S.A.	0	1	0	0
684866	74833	BETAHISTINA CINFA 16 mg COMPRIMIDOS EFG	Betahistina 16 mg comprimido	16 mg	Blister	30	comprimido	BETAHISTINA DIHIDROCLORURO 16 mg	VÍA ORAL	COMPRIMIDO	N07CA01 - Betahistina	LABORATORIOS CINFA S.A.	0	1	0	0
688289	75576	BETAHISTINA STADA 16 mg COMPRIMIDOS EFG	Betahistina 16 mg comprimido	16 mg	Blister	30	comprimido	BETAHISTINA DIHIDROCLORURO 16 mg	VÍA ORAL	COMPRIMIDO	N07CA01 - Betahistina	LABORATORIO STADA S.L.	0	1	0	0
