cod_nacion	nro_definitivo	des_nomco	des_dcp	des_dosific	envase	contenido	unidad_contenido	principios_activos	vias_administracion	forma_farmaceutica	atc	laboratorio_titular	sw_base_a_plantas	biosimilar	radiofarmaco
651534	65899	IRINOTECAN HOSPIRA 20 mg/ml CONCENTRADO PARA SOLUCION PARA  PERFUSION EFG	Irinotecán 20 mg/ml inyectable perfusión 25 ml	20 mg/ml inyectable 25 ml	Vial	1	vial para inyección	IRINOTECAN HIDROCLORURO TRIHIDRATO 20 mg	VÍA INTRAVENOSA	CONCENTRADO PARA SOLUCIÓN PARA PERFUSIÓN	L01CE02 - Irinotecan	PFIZER S.L.	0	0	0
662912	70886	IRINOTECAN KABI 20 mg/ml CONCENTRADO PARA SOLUCION PARA PERFUSION EFG	Irinotecán 20 mg/ml inyectable perfusión 2 ml	20 mg/ml inyectable 2 ml	Vial	1	vial para inyección	IRINOTECAN HIDROCLORURO TRIHIDRATO 20 mg	VÍA INTRAVENOSA	CONCENTRADO PARA SOLUCIÓN PARA PERFUSIÓN	L01CE02 - Irinotecan	FRESENIUS KABI ESPAÑA, S.A.U.	0	0	0
662913	70886	IRINOTECAN KABI 20 mg/ml CONCENTRADO PARA SOLUCION PARA PERFUSION EFG	Irinotecán 20 mg/ml inyectable perfusión 5 ml	20 mg/ml inyectable 5 ml	Vial	1	vial para inyección	IRINOTECAN HIDROCLORURO TRIHIDRATO 20 mg	VÍA INTRAVENOSA	CONCENTRADO PARA SOLUCIÓN PARA PERFUSIÓN	L01CE02 - Irinotecan	FRESENIUS KABI ESPAÑA, S.A.U.	0	0	0
663840	69474	IRINOTECAN AUROVITAS 20 mg/ml CONCENTRADO PARA SOLUCION PARA PERFUSION	Irinotecán 20 mg/ml inyectable perfusión 25 ml	20 mg/ml inyectable 25 ml	Vial	1	vial para inyección	IRINOTECAN HIDROCLORURO TRIHIDRATO 20 mg	VÍA INTRAVENOSA	CONCENTRADO PARA SOLUCIÓN PARA PERFUSIÓN	L01CE02 - Irinotecan	EUGIA PHARMA (MALTA) LIMITED	0	0	0
664620	70539	IRINOTECAN FRESENIUS 20 mg/ml CONCENTRADO PARA SOLUCION PARA PERFUSION EFG	Irinotecán 20 mg/ml inyectable perfusión 2 ml	20 mg/ml inyectable 2 ml	Vial	1	vial para inyección	IRINOTECAN HIDROCLORURO TRIHIDRATO 20 mg	VÍA INTRAVENOSA	CONCENTRADO PARA SOLUCIÓN PARA PERFUSIÓN	L01XX19 - Irinotecan	FRESENIUS KABI ESPAÑA, S.A.U.	0	0	0
664621	70539	IRINOTECAN FRESENIUS 20 mg/ml CONCENTRADO PARA SOLUCION PARA PERFUSION EFG	Irinotecán 20 mg/ml inyectable perfusión 5 ml	20 mg/ml inyectable 5 ml	Vial	1	vial para inyección	IRINOTECAN HIDROCLORURO TRIHIDRATO 20 mg	VÍA INTRAVENOSA	CONCENTRADO PARA SOLUCIÓN PARA PERFUSIÓN	L01XX19 - Irinotecan	FRESENIUS KABI ESPAÑA, S.A.U.	0	0	0
665600	71494	IRINOTECAN GP-PHARM 20 mg/ml CONCENTRADO PARA SOLUCION PARA PERFUSION EFG	Irinotecán 20 mg/ml inyectable perfusión 15 ml	20 mg/ml inyectable 15 ml	Vial	1	vial para inyección	IRINOTECAN HIDROCLORURO TRIHIDRATO 20 mg	VÍA INTRAVENOSA	CONCENTRADO PARA SOLUCIÓN PARA PERFUSIÓN	L01CE02 - Irinotecan	GP PHARM S.A.	0	0	0
665601	71494	IRINOTECAN GP-PHARM 20 mg/ml CONCENTRADO PARA SOLUCION PARA PERFUSION EFG	Irinotecán 20 mg/ml inyectable perfusión 25 ml	20 mg/ml inyectable 25 ml	Vial	1	vial para inyección	IRINOTECAN HIDROCLORURO TRIHIDRATO 20 mg	VÍA INTRAVENOSA	CONCENTRADO PARA SOLUCIÓN PARA PERFUSIÓN	L01CE02 - Irinotecan	GP PHARM S.A.	0	0	0
672521	70886	IRINOTECAN KABI 20 mg/ml CONCENTRADO PARA SOLUCION PARA PERFUSION EFG	Irinotecán 20 mg/ml inyectable perfusión 15 ml	20 mg/ml inyectable 15 ml	Vial	1	vial para inyección	IRINOTECAN HIDROCLORURO TRIHIDRATO 20 mg	VÍA INTRAVENOSA	CONCENTRADO PARA SOLUCIÓN PARA PERFUSIÓN	L01CE02 - Irinotecan	FRESENIUS KABI ESPAÑA, S.A.U.	0	0	0
672522	70886	IRINOTECAN KABI 20 mg/ml CONCENTRADO PARA SOLUCION PARA PERFUSION EFG	Irinotecán 20 mg/ml inyectable perfusión 25 ml	20 mg/ml inyectable 25 ml	Vial	1	vial para inyección	IRINOTECAN HIDROCLORURO TRIHIDRATO 20 mg	VÍA INTRAVENOSA	CONCENTRADO PARA SOLUCIÓN PARA PERFUSIÓN	L01CE02 - Irinotecan	FRESENIUS KABI ESPAÑA, S.A.U.	0	0	0
