product_id	original_name	authorisation_no	date_of_authorisation	inter_code	strength	pharmaceutical_form	product_strength	package_en	package_size
08-0337-02	Bisoprolol Vitabalans 5 mg tablets	08-0337	27-NOV-08	FI/H/0640/001	5 mg	Tablet	5 mg	Carton box, PVC/PVDC/Al blister, N20	20
08-0337-03	Bisoprolol Vitabalans 5 mg tablets	08-0337	27-NOV-08	FI/H/0640/001	5 mg	Tablet	5 mg	Carton box, PVC/PVDC/Al blister, N28	28
08-0337-04	Bisoprolol Vitabalans 5 mg tablets	08-0337	27-NOV-08	FI/H/0640/001	5 mg	Tablet	5 mg	Carton box, PVC/PVDC/Al blister, N30	30
08-0337-05	Bisoprolol Vitabalans 5 mg tablets	08-0337	27-NOV-08	FI/H/0640/001	5 mg	Tablet	5 mg	Carton box, PVC/PVDC/Al blister, N50	50
08-0337-06	Bisoprolol Vitabalans 5 mg tablets	08-0337	27-NOV-08	FI/H/0640/001	5 mg	Tablet	5 mg	Carton box, PVC/PVDC/Al blister, N56	56
08-0337-07	Bisoprolol Vitabalans 5 mg tablets	08-0337	27-NOV-08	FI/H/0640/001	5 mg	Tablet	5 mg	Carton box, PVC/PVDC/Al blister, N60	60
08-0337-08	Bisoprolol Vitabalans 5 mg tablets	08-0337	27-NOV-08	FI/H/0640/001	5 mg	Tablet	5 mg	Carton box, PVC/PVDC/Al blister, N100	100
08-0337-09	Bisoprolol Vitabalans 5 mg tablets	08-0337	27-NOV-08	FI/H/0640/001	5 mg	Tablet	5 mg	Carton box, PVC/PVDC/Al blister, N10	10
08-0337-10	Bisoprolol Vitabalans 5 mg tablets	08-0337	27-NOV-08	FI/H/0640/001	5 mg	Tablet	5 mg	Carton box, PVC/Al blister, N10	10
08-0337-11	Bisoprolol Vitabalans 5 mg tablets	08-0337	27-NOV-08	FI/H/0640/001	5 mg	Tablet	5 mg	Carton box, PVC/Al blister, N20	20
08-0337-12	Bisoprolol Vitabalans 5 mg tablets	08-0337	27-NOV-08	FI/H/0640/001	5 mg	Tablet	5 mg	Carton box, PVC/Al blister, N28	28
08-0337-13	Bisoprolol Vitabalans 5 mg tablets	08-0337	27-NOV-08	FI/H/0640/001	5 mg	Tablet	5 mg	Carton box, PVC/Al blister, N30	30
08-0337-14	Bisoprolol Vitabalans 5 mg tablets	08-0337	27-NOV-08	FI/H/0640/001	5 mg	Tablet	5 mg	Carton box, PVC/Al blister, N50	50
08-0337-15	Bisoprolol Vitabalans 5 mg tablets	08-0337	27-NOV-08	FI/H/0640/001	5 mg	Tablet	5 mg	Carton box, PVC/Al blister, N56	56
08-0337-16	Bisoprolol Vitabalans 5 mg tablets	08-0337	27-NOV-08	FI/H/0640/001	5 mg	Tablet	5 mg	Carton box, PVC/Al blister, N60	60
08-0337-17	Bisoprolol Vitabalans 5 mg tablets	08-0337	27-NOV-08	FI/H/0640/001	5 mg	Tablet	5 mg	Carton box, PVC/Al blister, N100	100
08-0337-18	Bisoprolol Vitabalans 5 mg tablets	08-0337	27-NOV-08	FI/H/0640/001	5 mg	Tablet	5 mg	Carton box, PVC/PVDC/Al blister, N90	90
08-0337-19	Bisoprolol Vitabalans 5 mg tablets	08-0337	27-NOV-08	FI/H/0640/001	5 mg	Tablet	5 mg	Carton box, PVC/Al blister, N90	90
08-0338-01	Bisoprolol Vitabalans 10 mg tablets	08-0338	27-NOV-08	FI/H/0640/002	10 mg	Tablet	10 mg	Carton box, PVC/PVDC/Al blister, N10	10
08-0338-02	Bisoprolol Vitabalans 10 mg tablets	08-0338	27-NOV-08	FI/H/0640/002	10 mg	Tablet	10 mg	Carton box, PVC/PVDC/Al blister, N20	20
08-0338-03	Bisoprolol Vitabalans 10 mg tablets	08-0338	27-NOV-08	FI/H/0640/002	10 mg	Tablet	10 mg	Carton box, PVC/PVDC/Al blister, N28	28
08-0338-04	Bisoprolol Vitabalans 10 mg tablets	08-0338	27-NOV-08	FI/H/0640/002	10 mg	Tablet	10 mg	Carton box, PVC/PVDC/Al blister, N30	30
08-0338-05	Bisoprolol Vitabalans 10 mg tablets	08-0338	27-NOV-08	FI/H/0640/002	10 mg	Tablet	10 mg	Carton box, PVC/PVDC/Al blister, N50	50
08-0338-06	Bisoprolol Vitabalans 10 mg tablets	08-0338	27-NOV-08	FI/H/0640/002	10 mg	Tablet	10 mg	Carton box, PVC/PVDC/Al blister, N56	56
08-0338-07	Bisoprolol Vitabalans 10 mg tablets	08-0338	27-NOV-08	FI/H/0640/002	10 mg	Tablet	10 mg	Carton box, PVC/PVDC/Al blister, N60	60
08-0338-08	Bisoprolol Vitabalans 10 mg tablets	08-0338	27-NOV-08	FI/H/0640/002	10 mg	Tablet	10 mg	Carton box, PVC/PVDC/Al blister, N100	100
08-0338-09	Bisoprolol Vitabalans 10 mg tablets	08-0338	27-NOV-08	FI/H/0640/002	10 mg	Tablet	10 mg	Carton box, PVC/Al blister, N10	10
08-0338-10	Bisoprolol Vitabalans 10 mg tablets	08-0338	27-NOV-08	FI/H/0640/002	10 mg	Tablet	10 mg	Carton box, PVC/Al blister, N20	20
08-0338-11	Bisoprolol Vitabalans 10 mg tablets	08-0338	27-NOV-08	FI/H/0640/002	10 mg	Tablet	10 mg	Carton box, PVC/Al blister, N28	28
08-0338-12	Bisoprolol Vitabalans 10 mg tablets	08-0338	27-NOV-08	FI/H/0640/002	10 mg	Tablet	10 mg	Carton box, PVC/Al blister, N30	30
