cod_nacion	nro_definitivo	des_nomco	des_dcp	des_dosific	envase	contenido	unidad_contenido	principios_activos	vias_administracion	forma_farmaceutica	atc	laboratorio_titular	sw_base_a_plantas	biosimilar	radiofarmaco
656581	02213007	MICARDISPLUS 80 mg/12,5 mg COMPRIMIDOS	Telmisartán/Hidroclorotiazida 80 mg/12,5 mg comprimido	80 mg/12,5 mg	Blister	28	comprimido	TELMISARTAN 80 mg|HIDROCLOROTIAZIDA 12,5 mg	VÍA ORAL	COMPRIMIDO	C09DA07 - Telmisartan y diureticos	BOEHRINGER INGELHEIM INTERNATIONAL GMBH	0	0	0
656663	02215007	PRITORPLUS 80 mg/12,5 mg COMPRIMIDOS	Telmisartán/Hidroclorotiazida 80 mg/12,5 mg comprimido	80 mg/12,5 mg	Blister	28	comprimido	TELMISARTAN 80 mg|HIDROCLOROTIAZIDA 12,5 mg	VÍA ORAL	COMPRIMIDO	C09DA07 - Telmisartan y diureticos	BAYER AG	0	0	0
660711	02213018	MICARDISPLUS 80 mg/25 mg COMPRIMIDOS	Telmisartán/Hidroclorotiazida 80 mg/25 mg comprimido	80 mg/25 mg	Blister	28	comprimido	TELMISARTAN 80 mg|HIDROCLOROTIAZIDA 25 mg	VÍA ORAL	COMPRIMIDO	C09DA07 - Telmisartan y diureticos	BOEHRINGER INGELHEIM INTERNATIONAL GMBH	0	0	0
660862	02215016	PRITORPLUS 80 mg/25 mg COMPRIMIDOS	Telmisartán/Hidroclorotiazida 80 mg/25 mg comprimido	80 mg/25 mg	Blister	28	comprimido	TELMISARTAN 80 mg|HIDROCLOROTIAZIDA 25 mg	VÍA ORAL	COMPRIMIDO	C09DA07 - Telmisartan y diureticos	BAYER AG	0	0	0
665916	02213007IP2	MICARDISPLUS 80 mg/12,5 mg COMPRIMIDOS	Telmisartán/Hidroclorotiazida 80 mg/12,5 mg comprimido	80 mg/12,5 mg	Blister	28	comprimido	TELMISARTAN 80 mg|HIDROCLOROTIAZIDA 12,5 mg	VÍA ORAL	COMPRIMIDO	C09DA07 - Telmisartan y diureticos	BOEHRINGER INGELHEIM INTERNATIONAL GMBH	0	0	0
677710	02215007IP	PRITORPLUS COMPRIMIDOS	Telmisartán/Hidroclorotiazida 80 mg/12,5 mg comprimido	80 mg/12,5 mg	Desconocido	28	comprimido	TELMISARTAN 80 mg|HIDROCLOROTIAZIDA 12,5 mg	VÍA ORAL	COMPRIMIDO	C09DA07 - Telmisartan y diureticos	BAYER SCHERING GMBH	0	0	0
697649	113821024	Tolucombi 80 mg/25 mg comprimidos EFG	Telmisartán/Hidroclorotiazida 80 mg/25 mg comprimido	80 mg/25 mg	Blister	28	comprimido	TELMISARTAN 80 mg|HIDROCLOROTIAZIDA 25 mg	VÍA ORAL	COMPRIMIDO	C09DA07 - Telmisartan y diureticos	KRKA D.D. NOVO MESTO	0	0	0
697650	113821004	Tolucombi 40 mg/12,5 mg comprimidos EFG	Telmisartán/Hidroclorotiazida 40 mg/12,5 mg comprimido	40 mg/12,5 mg	Blister	28	comprimido	TELMISARTAN 40 mg|HIDROCLOROTIAZIDA 12,5 mg	VÍA ORAL	COMPRIMIDO	C09DA07 - Telmisartan y diureticos	KRKA D.D. NOVO MESTO	0	0	0
697651	113821014	Tolucombi 80 mg/12,5 mg comprimidos EFG	Telmisartán/Hidroclorotiazida 80 mg/12,5 mg comprimido	80 mg/12,5 mg	Blister	28	comprimido	TELMISARTAN 80 mg|HIDROCLOROTIAZIDA 12,5 mg	VÍA ORAL	COMPRIMIDO	C09DA07 - Telmisartan y diureticos	KRKA D.D. NOVO MESTO	0	0	0
697673	113817015	Actelsar HCT 80 mg/12,5 mg comprimidos EFG	Telmisartán/Hidroclorotiazida 80 mg/12,5 mg comprimido	80 mg/12,5 mg	Blister	28	comprimido	TELMISARTAN 80 mg|HIDROCLOROTIAZIDA 12,5 mg	VÍA ORAL	COMPRIMIDO	C09DA07 - Telmisartan y diureticos	ACTAVIS GROUP PTC EHF.	0	0	0
697674	113817029	Actelsar HCT 80 mg/25 mg comprimidos EFG	Telmisartán/Hidroclorotiazida 80 mg/25 mg comprimido	80 mg/25 mg	Blister	28	comprimido	TELMISARTAN 80 mg|HIDROCLOROTIAZIDA 25 mg	VÍA ORAL	COMPRIMIDO	C09DA07 - Telmisartan y diureticos	ACTAVIS GROUP PTC EHF.	0	0	0
697675	113817001	Actelsar HCT 40 mg/12,5 mg comprimidos EFG	Telmisartán/Hidroclorotiazida 40 mg/12,5 mg comprimido	40 mg/12,5 mg	Blister	28	comprimido	TELMISARTAN 40 mg|HIDROCLOROTIAZIDA 12,5 mg	VÍA ORAL	COMPRIMIDO	C09DA07 - Telmisartan y diureticos	ACTAVIS GROUP PTC EHF.	0	0	0
699435	77917	TELMISARTAN/HIDROCLOROTIAZIDA KERN PHARMA 40/12,5 MG COMPRIMIDOS EFG	Telmisartán/Hidroclorotiazida 40 mg/12,5 mg comprimido	40 mg/12,5 mg	Blister	28	comprimido	TELMISARTAN 40 mg|HIDROCLOROTIAZIDA 12,5 mg	VÍA ORAL	COMPRIMIDO	C09DA07 - Telmisartan y diureticos	KERN PHARMA S.L.	0	0	0
699436	77918	TELMISARTAN/HIDROCLOROTIAZIDA KERN PHARMA 80/12,5 MG COMPRIMIDOS EFG	Telmisartán/Hidroclorotiazida 80 mg/12,5 mg comprimido	80 mg/12,5 mg	Blister	28	comprimido	TELMISARTAN 80 mg|HIDROCLOROTIAZIDA 12,5 mg	VÍA ORAL	COMPRIMIDO	C09DA07 - Telmisartan y diureticos	KERN PHARMA S.L.	0	0	0
699437	77919	TELMISARTAN/HIDROCLOROTIAZIDA KERN PHARMA 80/25 MG COMPRIMIDOS EFG	Telmisartán/Hidroclorotiazida 80 mg/25 mg comprimido	80 mg/25 mg	Blister	28	comprimido	TELMISARTAN 80 mg|HIDROCLOROTIAZIDA 25 mg	VÍA ORAL	COMPRIMIDO	C09DA07 - Telmisartan y diureticos	KERN PHARMA S.L.	0	0	0
699856	78039	TELMISARTAN/HIDROCLOROTIAZIDA STADA 40 MG/12,5 MG COMPRIMIDOS EFG	Telmisartán/Hidroclorotiazida 40 mg/12,5 mg comprimido	40 mg/12,5 mg	Blister	28	comprimido	TELMISARTAN 40 mg|HIDROCLOROTIAZIDA 12,5 mg	VÍA ORAL	COMPRIMIDO	C09DA07 - Telmisartan y diureticos	LABORATORIO STADA S.L.	0	0	0
