ma_number	ema_product_number	strength	pharmaceutical_form	route_of_administration	packaging	content	pack_size	product_name
EU/1/18/1326/001	EMEA/H/C/004814	--¹	Suspension for injection	Intramuscular use	Pre-filled syringe (glass) without needle	0.5 ml	10 pre-filled syringes	Flucelvax Tetra
EU/1/18/1326/002	EMEA/H/C/004814	--¹	Suspension for injection	Intramuscular use	Pre-filled syringe (glass) with needle	0.5 ml	1 pre-filled syringe	Flucelvax Tetra
EU/1/18/1326/003	EMEA/H/C/004814	--¹	Suspension for injection	Intramuscular use	Pre-filled syringe (glass) with needle	0.5 ml	10 pre-filled syringes	Flucelvax Tetra
EU/1/18/1326/004	EMEA/H/C/004814	--¹	Suspension for injection	Intramuscular use	Pre-filled syringe (glass) without needle	0.5 ml	1 pre-filled syringe	Flucelvax Tetra
