cod_nacion	nro_definitivo	des_nomco	des_dcp	des_dosific	envase	contenido	unidad_contenido	principios_activos	vias_administracion	forma_farmaceutica	atc	laboratorio_titular	sw_base_a_plantas	biosimilar	radiofarmaco
665854	10622001	TEPADINA 15 MG POLVO PARA CONCENTRADO PARA SOLUCION PARA PERFUSION	Tiotepa 15 mg inyectable perfusión	15 mg	Vial	1	vial para inyección	TIOTEPA 15 mg	VÍA INTRAVENOSA	POLVO PARA CONCENTRADO PARA SOLUCIÓN PARA PERFUSIÓN	L01AC01 - Tiotepa	ADIENNE S.R.L.	0	0	0
665855	10622002	TEPADINA 100 MG POLVO PARA CONCENTRADO PARA SOLUCION PARA PERFUSION	Tiotepa 100 mg inyectable perfusión	100 mg	Vial	1	vial para inyección	TIOTEPA 100 mg	VÍA INTRAVENOSA	POLVO PARA CONCENTRADO PARA SOLUCIÓN PARA PERFUSIÓN	L01AC01 - Tiotepa	ADIENNE S.R.L.	0	0	0
730798	110622003	TEPADINA 400 mg POLVO Y DISOLVENTE PARA SOLUCION PARA PERFUSION	Tiotepa 400 mg inyectable perfusión	400 mg inyectable	Vial	1	vial para inyección	TIOTEPA 400 mg	VÍA INTRAVENOSA	POLVO Y DISOLVENTE PARA SOLUCIÓN PARA PERFUSIÓN	L01AC01 - Tiotepa	ADIENNE S.R.L.	0	0	0
730836	1211536001	THIOTEPA RIEMSER 15 mg POLVO PARA CONCENTRADO PARA SOLUCION PARA PERFUSION EFG	Tiotepa 15 mg inyectable perfusión	15 mg	Vial	1	vial para inyección	TIOTEPA 15 mg	VÍA INTRAVENOSA	POLVO PARA CONCENTRADO PARA SOLUCIÓN PARA PERFUSIÓN	L01AC01 - Tiotepa	ESTEVE PHARMACEUTICALS GMBH	0	0	0
730837	1211536002	THIOTEPA RIEMSER 100 mg POLVO PARA CONCENTRADO PARA SOLUCION PARA PERFUSION EFG	Tiotepa 100 mg inyectable perfusión	100 mg	Vial	1	vial para inyección	TIOTEPA 100 mg	VÍA INTRAVENOSA	POLVO PARA CONCENTRADO PARA SOLUCIÓN PARA PERFUSIÓN	L01AC01 - Tiotepa	ESTEVE PHARMACEUTICALS GMBH	0	0	0
762966	88923	TIOTEPA KABI 15 MG POLVO PARA CONCENTRADO PARA SOLUCION PARA PERFUSION EFG	Tiotepa 15 mg inyectable perfusión	15 mg	Vial	1	vial para inyección	TIOTEPA 15 mg	VÍA INTRAVENOSA	POLVO PARA CONCENTRADO PARA SOLUCIÓN PARA PERFUSIÓN	L01AC01 - Tiotepa	FRESENIUS KABI ESPAÑA, S.A.U.	0	0	0
762967	88924	TIOTEPA KABI 100 MG POLVO PARA CONCENTRADO PARA SOLUCION PARA PERFUSION EFG	Tiotepa 100 mg inyectable perfusión	100 mg	Vial	1	vial para inyección	TIOTEPA 100 mg	VÍA INTRAVENOSA	POLVO PARA CONCENTRADO PARA SOLUCIÓN PARA PERFUSIÓN	L01AC01 - Tiotepa	FRESENIUS KABI ESPAÑA, S.A.U.	0	0	0
766029	89896	TIOTEPA VIVANTA 100 MG POLVO PARA CONCENTRADO PARA SOLUCION PARA PERFUSION EFG	Tiotepa 100 mg inyectable perfusión	100 mg	Vial	1	vial para inyección	TIOTEPA 100 mg	VÍA INTRAVENOSA	POLVO PARA CONCENTRADO PARA SOLUCIÓN PARA PERFUSIÓN	L01AC01 - Tiotepa	VIVANTA GENERICS S.R.O.	0	0	0
766031	89897	TIOTEPA VIVANTA 15 MG POLVO PARA CONCENTRADO PARA SOLUCION PARA PERFUSION EFG	Tiotepa 15 mg inyectable perfusión	15 mg	Vial	1	vial para inyección	TIOTEPA 15 mg	VÍA INTRAVENOSA	POLVO PARA CONCENTRADO PARA SOLUCIÓN PARA PERFUSIÓN	L01AC01 - Tiotepa	VIVANTA GENERICS S.R.O.	0	0	0
766907	90131	TIOTEPA SEACROSS 100 MG POLVO PARA CONCETRADO PARA SOLUCION PARA PERFUSION EFG	Tiotepa 100 mg inyectable perfusión	100 mg	Vial	1	vial para inyección	TIOTEPA 100 mg	VÍA INTRAVENOSA	POLVO PARA CONCENTRADO PARA SOLUCIÓN PARA PERFUSIÓN	L01AC01 - Tiotepa	SEACROSS PHARMA (EUROPE) LIMITED	0	0	0
766908	90132	TIOTEPA SEACROSS 15 MG POLVO PARA CONCENTRADO PARA SOLUCION PARA PERFUSION EFG	Tiotepa 15 mg inyectable perfusión	15 mg	Vial	1	vial para inyección	TIOTEPA 15 mg	VÍA INTRAVENOSA	POLVO PARA CONCENTRADO PARA SOLUCIÓN PARA PERFUSIÓN	L01AC01 - Tiotepa	SEACROSS PHARMA (EUROPE) LIMITED	0	0	0
