ma_number	concept_id	concept_name	concept_code	mapping_type	comment	suggestion	last_updated_date
EU/1/09/545/001	40166042	saxagliptin 5 MG Oral Tablet [Onglyza]	858040	EXACT			2025-12-04
EU/1/09/545/002	40166042	saxagliptin 5 MG Oral Tablet [Onglyza]	858040	EXACT			2025-12-04
EU/1/09/545/003	40166042	saxagliptin 5 MG Oral Tablet [Onglyza]	858040	EXACT			2025-12-04
EU/1/09/545/004	40166042	saxagliptin 5 MG Oral Tablet [Onglyza]	858040	EXACT			2025-12-04
EU/1/09/545/005	40166042	saxagliptin 5 MG Oral Tablet [Onglyza]	858040	EXACT			2025-12-04
EU/1/09/545/006	40166042	saxagliptin 5 MG Oral Tablet [Onglyza]	858040	EXACT			2025-12-04
EU/1/09/545/007	40166042	saxagliptin 5 MG Oral Tablet [Onglyza]	858040	EXACT			2025-12-04
EU/1/09/545/008	40166042	saxagliptin 5 MG Oral Tablet [Onglyza]	858040	EXACT			2025-12-04
EU/1/09/545/009	40166042	saxagliptin 5 MG Oral Tablet [Onglyza]	858040	EXACT			2025-12-04
EU/1/09/545/010	40166042	saxagliptin 5 MG Oral Tablet [Onglyza]	858040	EXACT			2025-12-04
EU/1/09/545/011	40166038	saxagliptin 2.5 MG Oral Tablet [Onglyza]	858044	EXACT			2025-12-04
EU/1/09/545/012	40166038	saxagliptin 2.5 MG Oral Tablet [Onglyza]	858044	EXACT			2025-12-04
EU/1/09/545/013	40166038	saxagliptin 2.5 MG Oral Tablet [Onglyza]	858044	EXACT			2025-12-04
EU/1/09/545/014	40166038	saxagliptin 2.5 MG Oral Tablet [Onglyza]	858044	EXACT			2025-12-04
EU/1/09/545/015	40166038	saxagliptin 2.5 MG Oral Tablet [Onglyza]	858044	EXACT			2025-12-04
