product_id	original_name	authorisation_no	date_of_authorisation	inter_code	strength	pharmaceutical_form	product_strength	package_en	package_size
06-0096-01	Citalopram-Teva 20 mg film-coated tablets	06-0096	31-AUG-12	NL/H/0692/002	20 mg	Film-coated tablet	20 mg	Carton box, PVC/PVDC/Al blister, N14	14
06-0096-02	Citalopram-Teva 20 mg film-coated tablets	06-0096	31-AUG-12	NL/H/0692/002	20 mg	Film-coated tablet	20 mg	Carton box, PVC/PVDC/Al blister, N28	28
06-0096-03	Citalopram-Teva 20 mg film-coated tablets	06-0096	31-AUG-12	NL/H/0692/002	20 mg	Film-coated tablet	20 mg	Carton box, PVC/PVDC/Al blister, N100	100
06-0096-04	Citalopram-Teva 20 mg film-coated tablets	06-0096	31-AUG-12	NL/H/0692/002	20 mg	Film-coated tablet	20 mg	Carton box, PVC/PVDC/Al blister, N30	30
06-0096-05	Citalopram-Teva 20 mg film-coated tablets	06-0096	31-AUG-12	NL/H/0692/002	20 mg	Film-coated tablet	20 mg	Carton box, PVC/PVDC/Al blister, N10	10
06-0096-06	Citalopram-Teva 20 mg film-coated tablets	06-0096	31-AUG-12	NL/H/0692/002	20 mg	Film-coated tablet	20 mg	Carton box, PVC/PVDC/Al blister, N20	20
06-0096-07	Citalopram-Teva 20 mg film-coated tablets	06-0096	31-AUG-12	NL/H/0692/002	20 mg	Film-coated tablet	20 mg	Carton box, PVC/PVDC/Al blister, N50	50
06-0096-08	Citalopram-Teva 20 mg film-coated tablets	06-0096	31-AUG-12	NL/H/0692/002	20 mg	Film-coated tablet	20 mg	Carton box, PVC/PVDC/Al blister, N56	56
06-0096-09	Citalopram-Teva 20 mg film-coated tablets	06-0096	31-AUG-12	NL/H/0692/002	20 mg	Film-coated tablet	20 mg	Carton box, PVC/PVDC/Al blister, N98	98
06-0096-10	Citalopram-Teva 20 mg film-coated tablets	06-0096	31-AUG-12	NL/H/0692/002	20 mg	Film-coated tablet	20 mg	Carton box, PVC/PVDC/Al blister, N50	50
06-0096-11	Citalopram-Teva 20 mg film-coated tablets	06-0096	31-AUG-12	NL/H/0692/002	20 mg	Film-coated tablet	20 mg	Carton box, PVC/PVDC/Al blister, N60	60
06-0096-12	Citalopram-Teva 20 mg film-coated tablets	06-0096	31-AUG-12	NL/H/0692/002	20 mg	Film-coated tablet	20 mg	Carton box, PVC/PVDC/Al blister, N120	120
06-0096-13	Citalopram-Teva 20 mg film-coated tablets	06-0096	31-AUG-12	NL/H/0692/002	20 mg	Film-coated tablet	20 mg	Carton box, HDPE, N100	100
06-0096-14	Citalopram-Teva 20 mg film-coated tablets	06-0096	31-AUG-12	NL/H/0692/002	20 mg	Film-coated tablet	20 mg	Carton box, HDPE, N250	250
