ma_number	concept_id	concept_name	concept_code	mapping_type	comment	suggestion	last_updated_date
EU/1/24/1869/001	42708320	eltrombopag 12.5 MG Oral Tablet	1245001	EXACT			2025-12-04
EU/1/24/1869/002	42708320	eltrombopag 12.5 MG Oral Tablet	1245001	EXACT			2025-12-04
EU/1/24/1869/003	42708320	eltrombopag 12.5 MG Oral Tablet	1245001	EXACT			2025-12-04
EU/1/24/1869/004	42708320	eltrombopag 12.5 MG Oral Tablet	1245001	EXACT			2025-12-04
EU/1/24/1869/005	19012348	eltrombopag 25 MG Oral Tablet	825421	EXACT			2025-12-04
EU/1/24/1869/006	19012348	eltrombopag 25 MG Oral Tablet	825421	EXACT			2025-12-04
EU/1/24/1869/007	19012348	eltrombopag 25 MG Oral Tablet	825421	EXACT			2025-12-04
EU/1/24/1869/008	19012348	eltrombopag 25 MG Oral Tablet	825421	EXACT			2025-12-04
EU/1/24/1869/009	19012350	eltrombopag 50 MG Oral Tablet	825427	EXACT			2025-12-04
EU/1/24/1869/010	19012350	eltrombopag 50 MG Oral Tablet	825427	EXACT			2025-12-04
EU/1/24/1869/011	19012350	eltrombopag 50 MG Oral Tablet	825427	EXACT			2025-12-04
EU/1/24/1869/012	19012350	eltrombopag 50 MG Oral Tablet	825427	EXACT			2025-12-04
EU/1/24/1869/013	40168948	eltrombopag 75 MG Oral Tablet	884617	EXACT			2025-12-04
EU/1/24/1869/014	40168948	eltrombopag 75 MG Oral Tablet	884617	EXACT			2025-12-04
EU/1/24/1869/015	40168948	eltrombopag 75 MG Oral Tablet	884617	EXACT			2025-12-04
EU/1/24/1869/016	40168948	eltrombopag 75 MG Oral Tablet	884617	EXACT			2025-12-04
EU/1/24/1869/017	42708320	eltrombopag 12.5 MG Oral Tablet	1245001	EXACT			2025-12-04
EU/1/24/1869/018	42708320	eltrombopag 12.5 MG Oral Tablet	1245001	EXACT			2025-12-04
EU/1/24/1869/019	19012348	eltrombopag 25 MG Oral Tablet	825421	EXACT			2025-12-04
EU/1/24/1869/020	19012348	eltrombopag 25 MG Oral Tablet	825421	EXACT			2025-12-04
EU/1/24/1869/021	19012350	eltrombopag 50 MG Oral Tablet	825427	EXACT			2025-12-04
EU/1/24/1869/022	19012350	eltrombopag 50 MG Oral Tablet	825427	EXACT			2025-12-04
EU/1/24/1869/023	40168948	eltrombopag 75 MG Oral Tablet	884617	EXACT			2025-12-04
EU/1/24/1869/024	40168948	eltrombopag 75 MG Oral Tablet	884617	EXACT			2025-12-04
