cod_nacion	nro_definitivo	des_nomco	des_dcp	des_dosific	envase	contenido	unidad_contenido	principios_activos	vias_administracion	forma_farmaceutica	atc	laboratorio_titular	sw_base_a_plantas	sw_generico	biosimilar	radiofarmaco
605958	59297	PULMICORT 0,50 mg/ml SUSPENSION PARA INHALACION POR NEBULIZADOR	Budesonida 1 mg inhalación pulmonar	1 mg	Ampolla	40	ampolla nebulización	BUDESONIDA 0,5 mg	VÍA INHALATORIA	SUSPENSIÓN PARA INHALACIÓN POR NEBULIZADOR	R03BA02 - Budesonida	ASTRAZENECA FARMACEUTICA SPAIN S.A.	0	0	0	0
605959	59298	PULMICORT 0,25 mg/ml SUSPENSION PARA INHALACION POR  NEBULIZADOR	Budesónida 0,5 mg inhalación pulmonar	500 microgramos	Ampolla	40	ampolla nebulización	BUDESONIDA 0.25 mg	VÍA INHALATORIA	SUSPENSIÓN PARA INHALACIÓN POR NEBULIZADOR	R03BA02 - Budesonida	ASTRAZENECA FARMACEUTICA SPAIN S.A.	0	0	0	0
642488	59255	PULMICORT TURBUHALER 400 microgramos/inhalación POLVO PARA INHALACION	Budesónida 400 microgramos/dosis inhalación pulmonar (polvo)	400 microgramos/dosis	Desconocido	2000	pulverización inhalada	BUDESONIDA 400 microgramos	VÍA INHALATORIA	POLVO PARA INHALACIÓN	R03BA02 - Budesonida	ASTRAZENECA FARMACEUTICA SPAIN S.A.	0	0	0	0
643692	59297	PULMICORT 0,50 mg/ml SUSPENSION PARA INHALACION POR NEBULIZADOR	Budesonida 1 mg inhalación pulmonar	1 mg	Ampolla	100	ampolla nebulización	BUDESONIDA 0,5 mg	VÍA INHALATORIA	SUSPENSIÓN PARA INHALACIÓN POR NEBULIZADOR	R03BA02 - Budesonida	ASTRAZENECA FARMACEUTICA SPAIN S.A.	0	0	0	0
643700	59298	PULMICORT 0,25 mg/ml SUSPENSION PARA INHALACION POR  NEBULIZADOR	Budesónida 0,5 mg inhalación pulmonar	0,5 mg	Ampolla	100	ampolla nebulización	BUDESONIDA 0,25 mg	VÍA INHALATORIA	SUSPENSIÓN PARA INHALACIÓN POR NEBULIZADOR	R03BA02 - Budesonida	ASTRAZENECA FARMACEUTICA SPAIN S.A.	0	0	0	0
650965	66669	BUDESONIDA EASYHALER 200 mcg POLVO PARA INHALACION	Budesónida 200 microgramos/dosis inhalación pulmonar (polvo)	200 microgramos/dosis	Bolsa	200	pulverización inhalada	BUDESONIDA 200 microgramos	VÍA INHALATORIA	POLVO PARA INHALACIÓN	R03BA02 - Budesonida	ORION CORPORATION	0	0	0	0
650966	66670	BUDESONIDA EASYHALER 100 microgramos POLVO PARA INHALACION	Budesónida 100 microgramos/dosis inhalación pulmonar (polvo)	100 microgramos/dosis	Bolsa	200	pulverización inhalada	BUDESONIDA 100 microgramos	VÍA INHALATORIA	POLVO PARA INHALACIÓN	R03BA02 - Budesonida	ORION CORPORATION	0	0	0	0
650967	66671	BUDESONIDA EASYHALER 400 microgramos POLVO PARA INHALACION	Budesónida 400 microgramos/dosis inhalación pulmonar (polvo)	400 microgramos/dosis	Bolsa	100	pulverización inhalada	BUDESONIDA 400 microgramos	VÍA INHALATORIA	POLVO PARA INHALACIÓN	R03BA02 - Budesonida	ORION CORPORATION	0	0	0	0
651626	66942	BUDESONIDA ALDO-UNION 0,5 mg/ml SUSPENSION PARA INHALACION POR NEBULIZADOR	Budesonida 1 mg inhalación pulmonar	1 mg	Ampolla	20	ampolla nebulización	BUDESONIDA 0.5 mg	VÍA INHALATORIA	SUSPENSIÓN PARA INHALACIÓN POR NEBULIZADOR	R03BA02 - Budesonida	LABORATORIO ALDO UNION S.L.	0	0	0	0
651628	66943	BUDESONIDA ALDO-UNION 0,25 mg/ml SUSPENSION PARA INHALACION POR NEBULIZADOR	Budesónida 0,5 mg inhalación pulmonar	0,5 mg	Ampolla	20	ampolla nebulización	BUDESONIDA 0.25 mg	VÍA INHALATORIA	SUSPENSIÓN PARA INHALACIÓN POR NEBULIZADOR	R03BA02 - Budesonida	LABORATORIO ALDO UNION S.L.	0	0	0	0
651927	59254	PULMICORT TURBUHALER 200 microgramos/inhalación POLVO PARA INHALACION	Budesónida 200 microgramos/dosis inhalación pulmonar (polvo)	200 microgramos/dosis	Inhalador	100	pulverización inhalada	BUDESONIDA 200 microgramos	VÍA INHALATORIA	POLVO PARA INHALACIÓN	R03BA02 - Budesonida	ASTRAZENECA FARMACEUTICA SPAIN S.A.	0	0	0	0
652283	67103	NOVOPULM NOVOLIZER 400 microgramos POLVO PARA INHALACION	Budesónida 400 microgramos/dosis inhalación pulmonar (polvo)	400 microgramos/dosis	Cartucho	100	pulverización inhalada	BUDESONIDA 400 microgramos	VÍA INHALATORIA	POLVO PARA INHALACIÓN	R03BA02 - Budesonida	VIATRIS HEALTHCARE LIMITED	0	0	0	0
652284	67103	NOVOPULM NOVOLIZER 400 microgramos POLVO PARA INHALACION	Budesónida 400 microgramos/dosis inhalación pulmonar (polvo)	400 microgramos/dosis	Cartucho	100	pulverización inhalada	BUDESONIDA 400 microgramos	VÍA INHALATORIA	POLVO PARA INHALACIÓN	R03BA02 - Budesonida	VIATRIS HEALTHCARE LIMITED	0	0	0	0
656614	59036	BUDESONIDA PULMICTAN INFANTIL 50 microgramos/INHALACION SUSPENSION PARA INHALACION EN ENVASE A PRESION	Budesónida 50 microgramos/dosis inhalación pulmonar	50 microgramos/dosis	Frasco	200	pulverización inhalada	BUDESONIDA 50 microgramos	VÍA INHALATORIA	SUSPENSIÓN PARA INHALACIÓN EN ENVASE A PRESIÓN	R03BA02 - Budesonida	LABORATORIO REIG JOFRE, S.A.	0	0	0	0
656615	59035	BUDESONIDA PULMICTAN 200 microgramos/INHALACION SUSPENSION PARA INHALACION EN ENVASE A PRESION	Budesónida 200 microgramos/dosis inhalación pulmonar	200 microgramos/dosis	Frasco	100	pulverización inhalada	BUDESONIDA 200 microgramos	VÍA INHALATORIA	SUSPENSIÓN PARA INHALACIÓN EN ENVASE A PRESIÓN	R03BA02 - Budesonida	LABORATORIO REIG JOFRE, S.A.	0	0	0	0
658368	68406	BUDESONIDA ALDO-UNION 64 microgramos SUSPENSION PARA PULVERIZACION NASAL EFG	Budesónida 64 microgramos/dosis producto uso nasal	64 microgramos/dosis	Frasco	120	pulverización nasal	BUDESONIDA 64 microgramos	VÍA NASAL	SUSPENSIÓN PARA PULVERIZACIÓN NASAL	R01AD05 - Budesonida	LABORATORIO ALDO UNION S.L.	0	1	0	0
658691	68584	BUDENA  64 microgramos SUSPENSION PARA PULVERIZACION NASAL	Budesónida 64 microgramos/dosis producto uso nasal	64 microgramos/dosis	Frasco	120	pulverización nasal	BUDESONIDA 64 microgramos	VÍA NASAL	SUSPENSIÓN PARA PULVERIZACIÓN NASAL	R01AD05 - Budesonida	LABORATORIO ALDO UNION S.L.	0	0	0	0
