product_id	original_name	authorisation_no	date_of_authorisation	inter_code	strength	pharmaceutical_form	product_strength	package_en	package_size
23-0126-01	Risperidone Grindeks 0.5 mg film-coated tablets	23-0126	24-JUL-23	FI/H/1148/001	0.5 mg	Film-coated tablet	0,5 mg	Carton box, PVC/PVDC/Al blister, N20	20
23-0126-02	Risperidone Grindeks 0.5 mg film-coated tablets	23-0126	24-JUL-23	FI/H/1148/001	0.5 mg	Film-coated tablet	0,5 mg	Carton box, PVC/PVDC/Al blister, N30	30
23-0126-03	Risperidone Grindeks 0.5 mg film-coated tablets	23-0126	24-JUL-23	FI/H/1148/001	0.5 mg	Film-coated tablet	0,5 mg	Carton box, PVC/PVDC/Al blister, N60	60
23-0126-04	Risperidone Grindeks 0.5 mg film-coated tablets	23-0126	24-JUL-23	FI/H/1148/001	0.5 mg	Film-coated tablet	0,5 mg	Carton box, PVC/PVDC/Al blister, N100	100
23-0127-01	Risperidone Grindeks 1 mg film-coated tablets	23-0127	24-JUL-23	FI/H/1148/002	1 mg	Film-coated tablet	1 mg	Carton box, PVC/PVDC/Al blister, N20	20
23-0127-02	Risperidone Grindeks 1 mg film-coated tablets	23-0127	24-JUL-23	FI/H/1148/002	1 mg	Film-coated tablet	1 mg	Carton box, PVC/PVDC/Al blister, N30	30
23-0127-03	Risperidone Grindeks 1 mg film-coated tablets	23-0127	24-JUL-23	FI/H/1148/002	1 mg	Film-coated tablet	1 mg	Carton box, PVC/PVDC/Al blister, N60	60
23-0127-04	Risperidone Grindeks 1 mg film-coated tablets	23-0127	24-JUL-23	FI/H/1148/002	1 mg	Film-coated tablet	1 mg	Carton box, PVC/PVDC/Al blister, N100	100
23-0128-01	Risperidone Grindeks 2 mg film-coated tablets	23-0128	24-JUL-23	FI/H/1148/003	2 mg	Film-coated tablet	2 mg	Carton box, PVC/PVDC/Al blister, N20	20
23-0128-02	Risperidone Grindeks 2 mg film-coated tablets	23-0128	24-JUL-23	FI/H/1148/003	2 mg	Film-coated tablet	2 mg	Carton box, PVC/PVDC/Al blister, N30	30
23-0128-03	Risperidone Grindeks 2 mg film-coated tablets	23-0128	24-JUL-23	FI/H/1148/003	2 mg	Film-coated tablet	2 mg	Carton box, PVC/PVDC/Al blister, N60	60
23-0128-04	Risperidone Grindeks 2 mg film-coated tablets	23-0128	24-JUL-23	FI/H/1148/003	2 mg	Film-coated tablet	2 mg	Carton box, PVC/PVDC/Al blister, N100	100
23-0129-01	Risperidone Grindeks 3 mg film-coated tablets	23-0129	24-JUL-23	FI/H/1148/004	3 mg	Film-coated tablet	3 mg	Carton box, PVC/PVDC/Al blister, N20	20
23-0129-02	Risperidone Grindeks 3 mg film-coated tablets	23-0129	24-JUL-23	FI/H/1148/004	3 mg	Film-coated tablet	3 mg	Carton box, PVC/PVDC/Al blister, N30	30
23-0129-03	Risperidone Grindeks 3 mg film-coated tablets	23-0129	24-JUL-23	FI/H/1148/004	3 mg	Film-coated tablet	3 mg	Carton box, PVC/PVDC/Al blister, N60	60
23-0129-04	Risperidone Grindeks 3 mg film-coated tablets	23-0129	24-JUL-23	FI/H/1148/004	3 mg	Film-coated tablet	3 mg	Carton box, PVC/PVDC/Al blister, N100	100
23-0130-01	Risperidone Grindeks 4 mg film-coated tablets	23-0130	24-JUL-23	FI/H/1148/005	4 mg	Film-coated tablet	4 mg	Carton box, PVC/PVDC/Al blister, N20	20
23-0130-02	Risperidone Grindeks 4 mg film-coated tablets	23-0130	24-JUL-23	FI/H/1148/005	4 mg	Film-coated tablet	4 mg	Carton box, PVC/PVDC/Al blister, N30	30
23-0130-03	Risperidone Grindeks 4 mg film-coated tablets	23-0130	24-JUL-23	FI/H/1148/005	4 mg	Film-coated tablet	4 mg	Carton box, PVC/PVDC/Al blister, N60	60
23-0130-04	Risperidone Grindeks 4 mg film-coated tablets	23-0130	24-JUL-23	FI/H/1148/005	4 mg	Film-coated tablet	4 mg	Carton box, PVC/PVDC/Al blister, N100	100
23-0131-01	Risperidone Grindeks 6 mg film-coated tablets	23-0131	24-JUL-23	FI/H/1148/006	6 mg	Film-coated tablet	6 mg	Carton box, PVC/PVDC/Al blister, N20	20
23-0131-02	Risperidone Grindeks 6 mg film-coated tablets	23-0131	24-JUL-23	FI/H/1148/006	6 mg	Film-coated tablet	6 mg	Carton box, PVC/PVDC/Al blister, N30	30
23-0131-03	Risperidone Grindeks 6 mg film-coated tablets	23-0131	24-JUL-23	FI/H/1148/006	6 mg	Film-coated tablet	6 mg	Carton box, PVC/PVDC/Al blister, N60	60
23-0131-04	Risperidone Grindeks 6 mg film-coated tablets	23-0131	24-JUL-23	FI/H/1148/006	6 mg	Film-coated tablet	6 mg	Carton box, PVC/PVDC/Al blister, N100	100
