ma_number	ema_product_number	strength	pharmaceutical_form	route_of_administration	packaging	content	pack_size	product_name
EU/1/00/131/017	EMEA/H/C/000280	120 micrograms	Powder and solvent for solution for injection	Subcutaneous use	Powder: vial (glass) Solvent: ampoule (glass)	0.7 ml (120 μg/0.5 ml)	1 vial + 1 ampoule + 1 injection set	PegIntron
EU/1/00/131/018	EMEA/H/C/000280	120 micrograms	Powder and solvent for solution for injection	Subcutaneous use	Powder: vial (glass) Solvent: ampoule (glass)	0.7 ml (120 μg/0.5 ml)	4 vials + 4 ampoules	PegIntron
EU/1/00/131/019	EMEA/H/C/000280	120 micrograms	Powder and solvent for solution for injection	Subcutaneous use	Powder: vial (glass) Solvent: ampoule (glass)	0.7 ml (120 μg/0.5 ml)	4 vials + 4 ampoules + 4 injection sets	PegIntron
EU/1/00/131/020	EMEA/H/C/000280	120 micrograms	Powder and solvent for solution for injection	Subcutaneous use	Powder: vial (glass) Solvent: ampoule (glass)	0.7 ml (120 μg/0.5 ml)	6 vials + 6 ampoules	PegIntron
EU/1/00/131/021	EMEA/H/C/000280	150 micrograms	Powder and solvent for solution for injection	Subcutaneous use	Powder: vial (glass) Solvent: ampoule (glass)	0.7 ml (150 μg/0.5 ml)	1 vial + 1 ampoule	PegIntron
EU/1/00/131/022	EMEA/H/C/000280	150 micrograms	Powder and solvent for solution for injection	Subcutaneous use	Powder: vial (glass) Solvent: ampoule (glass)	0.7 ml (150 μg/0.5 ml)	1 vial + 1 ampoule + 1 injection set	PegIntron
EU/1/00/131/023	EMEA/H/C/000280	150 micrograms	Powder and solvent for solution for injection	Subcutaneous use	Powder: vial (glass) Solvent: ampoule (glass)	0.7 ml (150 μg/0.5 ml)	4 vials + 4 ampoules	PegIntron
EU/1/00/131/024	EMEA/H/C/000280	150 micrograms	Powder and solvent for solution for injection	Subcutaneous use	Powder: vial (glass) Solvent: ampoule (glass)	0.7 ml (150 μg/0.5 ml)	4 vials + 4 ampoules + 4 injection sets	PegIntron
EU/1/00/131/025	EMEA/H/C/000280	150 micrograms	Powder and solvent for solution for injection	Subcutaneous use	Powder: vial (glass) Solvent: ampoule (glass)	0.7 ml (150 μg/0.5 ml)	6 vials + 6 ampoules	PegIntron
EU/1/00/131/026	EMEA/H/C/000280	50 micrograms	Powder and solvent for solution for injection	Subcutaneous use	Powder: vial (glass) Solvent: ampoule (glass)	0.7 ml (50 μg/0.5 ml)	12 vials + 12 ampoules + 12 injection sets	PegIntron
EU/1/00/131/027	EMEA/H/C/000280	80 micrograms	Powder and solvent for solution for injection	Subcutaneous use	Powder: vial (glass) Solvent: ampoule (glass)	0.7 ml (80 μg/0.5 ml)	12 vials + 12 ampoules + 12 injection sets	PegIntron
EU/1/00/131/028	EMEA/H/C/000280	100 micrograms	Powder and solvent for solution for injection	Subcutaneous use	Powder: vial (glass) Solvent: ampoule (glass)	0.7 ml (100 μg/0.5 ml)	12 vials + 12 ampoules + 12 injection sets	PegIntron
EU/1/00/131/029	EMEA/H/C/000280	120 micrograms	Powder and solvent for solution for injection	Subcutaneous use	Powder: vial (glass) Solvent: ampoule (glass)	0.7 ml (120 μg/0.5 ml)	12 vials + 12 ampoules + 12 injection sets	PegIntron
EU/1/00/131/030	EMEA/H/C/000280	150 micrograms	Powder and solvent for solution for injection	Subcutaneous use	Powder: vial (glass) Solvent: ampoule (glass)	0.7 ml (150 μg/0.5 ml)	12 vials + 12 ampoules + 12 injection sets	PegIntron
EU/1/00/131/031	EMEA/H/C/000280	50 micrograms	Powder and solvent for solution for injection	Subcutaneous use	pre-filled pen (cartridge, glass)	0.5 ml (50 μg/0.5 ml)	1 pen + 1 injection needle + 2 cleansing swabs	PegIntron
EU/1/00/131/032	EMEA/H/C/000280	50 micrograms	Powder and solvent for solution for injection	Subcutaneous use	pre-filled pen (cartridge, glass)	0.5 ml (50 μg/0.5 ml)	4 pens + 4 injection needle + 8 cleansing swabs	PegIntron
EU/1/00/131/034	EMEA/H/C/000280	50 micrograms	Powder and solvent for solution for injection	Subcutaneous use	pre-filled pen (cartridge, glass)	0.5 ml (50 μg/0.5 ml)	12 pens + 12 injection needle + 24 cleansing swabs	PegIntron
EU/1/00/131/035	EMEA/H/C/000280	80 micrograms	Powder and solvent for solution for injection	Subcutaneous use	pre-filled pen (cartridge, glass)	0.5 ml (80 μg/0.5 ml)	1 pen + 1 injection needle + 2 cleansing swabs	PegIntron
EU/1/00/131/036	EMEA/H/C/000280	80 micrograms	Powder and solvent for solution for injection	Subcutaneous use	pre-filled pen (cartridge, glass)	0.5 ml (80 μg/0.5 ml)	4 pens + 4 injection needle + 8 cleansing swabs	PegIntron
EU/1/00/131/038	EMEA/H/C/000280	80 micrograms	Powder and solvent for solution for injection	Subcutaneous use	pre-filled pen (cartridge, glass)	0.5 ml (80 μg/0.5 ml)	12 pens + 12 injection needle + 24 cleansing swabs	PegIntron
EU/1/00/131/039	EMEA/H/C/000280	100 micrograms	Powder and solvent for solution for injection	Subcutaneous use	pre-filled pen (cartridge, glass)	0.5 ml (100 μg/0.5 ml)	1 pen + 1 injection needle + 2 cleansing swabs	PegIntron
EU/1/00/131/040	EMEA/H/C/000280	100 micrograms	Powder and solvent for solution for injection	Subcutaneous use	pre-filled pen (cartridge, glass)	0.5 ml (100 μg/0.5 ml)	4 pens + 4 injection needle + 8 cleansing swabs	PegIntron
EU/1/00/131/042	EMEA/H/C/000280	100 micrograms	Powder and solvent for solution for injection	Subcutaneous use	pre-filled pen (cartridge, glass)	0.5 ml (100 μg/0.5 ml)	12 pens + 12 injection needle + 24 cleansing swabs	PegIntron
EU/1/00/131/043	EMEA/H/C/000280	120 micrograms	Powder and solvent for solution for injection	Subcutaneous use	pre-filled pen (cartridge, glass)	0.5 ml (120 μg/0.5 ml)	1 pen + 1 injection needle + 2 cleansing swabs	PegIntron
EU/1/00/131/044	EMEA/H/C/000280	120 micrograms	Powder and solvent for solution for injection	Subcutaneous use	pre-filled pen (cartridge, glass)	0.5 ml (120 μg/0.5 ml)	4 pens + 4 injection needle + 8 cleansing swabs	PegIntron
EU/1/00/131/046	EMEA/H/C/000280	120 micrograms	Powder and solvent for solution for injection	Subcutaneous use	pre-filled pen (cartridge, glass)	0.5 ml (120 μg/0.5 ml)	12 pens + 12 injection needle + 24 cleansing swabs	PegIntron
EU/1/00/131/047	EMEA/H/C/000280	150 micrograms	Powder and solvent for solution for injection	Subcutaneous use	pre-filled pen (cartridge, glass)	0.5 ml (150 μg/0.5 ml)	1 pen + 1 injection needle + 2 cleansing swabs	PegIntron
EU/1/00/131/048	EMEA/H/C/000280	150 micrograms	Powder and solvent for solution for injection	Subcutaneous use	pre-filled pen (cartridge, glass)	0.5 ml (150 μg/0.5 ml)	4 pens + 4 injection needle + 8 cleansing swabs	PegIntron
EU/1/00/131/050	EMEA/H/C/000280	150 micrograms	Powder and solvent for solution for injection	Subcutaneous use	pre-filled pen (cartridge, glass)	0.5 ml (150 μg/0.5 ml)	12 pens + 12 injection needle + 24 cleansing swabs	PegIntron
