cod_nacion	nro_definitivo	concept_id	concept_name	concept_code	mapping_type	comment	suggestion	last_updated_date
650136	66323	36272594	Acetylcysteine 600 MG Granules for Oral Solution	OMOP3123469				
650137	66324	43154958	Acetylcysteine 200 MG Powder for Oral Solution	OMOP453812	EXACT			
650156	66339	36272594	Acetylcysteine 600 MG Granules for Oral Solution	OMOP3123469				
650157	66340	43154958	Acetylcysteine 200 MG Powder for Oral Solution	OMOP453812	EXACT			
650426	66458	36272594	Acetylcysteine 600 MG Granules for Oral Solution	OMOP3123469				
650427	66459	43154958	Acetylcysteine 200 MG Powder for Oral Solution	OMOP453812	EXACT			
650429	66460	36267555	Acetylcysteine 100 MG Granules for Oral Solution	OMOP3118430	EXACT			
654306	67761	19106586	acetylcysteine 600 MG Oral Tablet	429042				
654312	67763	19106586	acetylcysteine 600 MG Oral Tablet	429042				
654450	67829	19106586	acetylcysteine 600 MG Oral Tablet	429042				
654568	67874	19106586	acetylcysteine 600 MG Oral Tablet	429042				
655938	67988	19106586	acetylcysteine 600 MG Oral Tablet	429042				
656242	68108	43154957	Acetylcysteine 200 MG Granules for Oral Solution	OMOP453439				
656303	68136	19106588	acetylcysteine 200 MG Oral Tablet	429044				
656304	68137	19106586	acetylcysteine 600 MG Oral Tablet	429042				
656456	68217	19106586	acetylcysteine 600 MG Oral Tablet	429042				
659208	68888	36272594	Acetylcysteine 600 MG Granules for Oral Solution	OMOP3123469				
661066	63512	19128691	acetylcysteine 20 MG/ML Oral Solution	755493	EXACT			
685704	74993	19106586	acetylcysteine 600 MG Oral Tablet	429042				
694047	76660	19106586	acetylcysteine 600 MG Oral Tablet	429042				
702836	58931	35606336	acetylcysteine 200 MG/ML Injection	1742778	EXACT			
703245	67988	19106586	acetylcysteine 600 MG Oral Tablet	429042				
710395	80760	19106586	acetylcysteine 600 MG Oral Tablet	429042				
713615	76660	19106586	acetylcysteine 600 MG Oral Tablet	429042				
723720	67761	19106586	acetylcysteine 600 MG Oral Tablet	429042				
725008	83881	19106586	acetylcysteine 600 MG Oral Tablet	429042				
725009	83881	19106586	acetylcysteine 600 MG Oral Tablet	429042				
729933	85628	19106586	acetylcysteine 600 MG Oral Tablet	429042				
730287	80760	19106586	acetylcysteine 600 MG Oral Tablet	429042				
730705	62389	43154958	Acetylcysteine 200 MG Powder for Oral Solution	OMOP453812	EXACT			
731216	62390	19106586	acetylcysteine 600 MG Oral Tablet	429042				
732551	86475	19106586	acetylcysteine 600 MG Oral Tablet	429042				
763280	67829	19106586	acetylcysteine 600 MG Oral Tablet	429042				
800813	62652	43154957	Acetylcysteine 200 MG Granules for Oral Solution	OMOP453439				
848531	62665	43154957	Acetylcysteine 200 MG Granules for Oral Solution	OMOP453439				
884403	62663	19106586	acetylcysteine 600 MG Oral Tablet	429042	EXACT			
894055	63268	19106586	acetylcysteine 600 MG Oral Tablet	429042				
999727	63267	43154958	Acetylcysteine 200 MG Powder for Oral Solution	OMOP453812	EXACT			
