ma_number	ema_product_number	strength	pharmaceutical_form	route_of_administration	packaging	content	pack_size	product_name	display_name	eu_group_number	active_substance	international_non_proprietary_name	atc_code_human	marketing_authorisation_developer_applicant_holder	medicine_url	medicine_status
EU/1/06/369/001	EMEA/H/C/000784	150mg/12.5mg	Tablet	Oral use	Blister (PVC/PVDC/Alu)	14 tablets		irbesartan-hydrochlorothiazide-bms	Irbesartan Hydrochlorothiazide BMS	EU/1/06/369	irbesartan;hydrochlorothiazide	irbesartan;hydrochlorothiazide	C09DA04	Bristol-Myers Squibb Pharma EEIG	https://www.ema.europa.eu/en/medicines/human/EPAR/irbesartan-hydrochlorothiazide-bms	Withdrawn
EU/1/06/369/002	EMEA/H/C/000784	150mg/12.5mg	Tablet	Oral use	Blister (PVC/PVDC/Alu)	28 tablets		irbesartan-hydrochlorothiazide-bms	Irbesartan Hydrochlorothiazide BMS	EU/1/06/369	irbesartan;hydrochlorothiazide	irbesartan;hydrochlorothiazide	C09DA04	Bristol-Myers Squibb Pharma EEIG	https://www.ema.europa.eu/en/medicines/human/EPAR/irbesartan-hydrochlorothiazide-bms	Withdrawn
EU/1/06/369/003	EMEA/H/C/000784	150mg/12.5mg	Tablet	Oral use	Blister (PVC/PVDC/Alu)	56 tablets		irbesartan-hydrochlorothiazide-bms	Irbesartan Hydrochlorothiazide BMS	EU/1/06/369	irbesartan;hydrochlorothiazide	irbesartan;hydrochlorothiazide	C09DA04	Bristol-Myers Squibb Pharma EEIG	https://www.ema.europa.eu/en/medicines/human/EPAR/irbesartan-hydrochlorothiazide-bms	Withdrawn
EU/1/06/369/004	EMEA/H/C/000784	150mg/12.5mg	Tablet	Oral use	Blister (PVC/PVDC/Alu)	56 x 1 tablets		irbesartan-hydrochlorothiazide-bms	Irbesartan Hydrochlorothiazide BMS	EU/1/06/369	irbesartan;hydrochlorothiazide	irbesartan;hydrochlorothiazide	C09DA04	Bristol-Myers Squibb Pharma EEIG	https://www.ema.europa.eu/en/medicines/human/EPAR/irbesartan-hydrochlorothiazide-bms	Withdrawn
EU/1/06/369/005	EMEA/H/C/000784	150mg/12.5mg	Tablet rOral	use	Blister (PVC/PVDC/Alu)	98 tablets		irbesartan-hydrochlorothiazide-bms	Irbesartan Hydrochlorothiazide BMS	EU/1/06/369	irbesartan;hydrochlorothiazide	irbesartan;hydrochlorothiazide	C09DA04	Bristol-Myers Squibb Pharma EEIG	https://www.ema.europa.eu/en/medicines/human/EPAR/irbesartan-hydrochlorothiazide-bms	Withdrawn
EU/1/06/369/006	EMEA/H/C/000784	300mg/12.5 mg	Tablet	Oral use	Blister (PVC/PVDC/Alu)	14 tablets		irbesartan-hydrochlorothiazide-bms	Irbesartan Hydrochlorothiazide BMS	EU/1/06/369	irbesartan;hydrochlorothiazide	irbesartan;hydrochlorothiazide	C09DA04	Bristol-Myers Squibb Pharma EEIG	https://www.ema.europa.eu/en/medicines/human/EPAR/irbesartan-hydrochlorothiazide-bms	Withdrawn
EU/1/06/369/007	EMEA/H/C/000784	300mg/12.5 mg	Tablet	Oral use	Blister (PVC/PVDC/Alu)	28 tablets		irbesartan-hydrochlorothiazide-bms	Irbesartan Hydrochlorothiazide BMS	EU/1/06/369	irbesartan;hydrochlorothiazide	irbesartan;hydrochlorothiazide	C09DA04	Bristol-Myers Squibb Pharma EEIG	https://www.ema.europa.eu/en/medicines/human/EPAR/irbesartan-hydrochlorothiazide-bms	Withdrawn
EU/1/06/369/008	EMEA/H/C/000784	300mg/12.5 mg nTablet		Oral use	Blister (PVC/PVDC/Alu)	56 tablets		irbesartan-hydrochlorothiazide-bms	Irbesartan Hydrochlorothiazide BMS	EU/1/06/369	irbesartan;hydrochlorothiazide	irbesartan;hydrochlorothiazide	C09DA04	Bristol-Myers Squibb Pharma EEIG	https://www.ema.europa.eu/en/medicines/human/EPAR/irbesartan-hydrochlorothiazide-bms	Withdrawn
EU/1/06/369/009	EMEA/H/C/000784	300mg/12.5c mg	Tablet	Oral use	Blister (PVC/PVDC/Alu)	56 x 1 tablets		irbesartan-hydrochlorothiazide-bms	Irbesartan Hydrochlorothiazide BMS	EU/1/06/369	irbesartan;hydrochlorothiazide	irbesartan;hydrochlorothiazide	C09DA04	Bristol-Myers Squibb Pharma EEIG	https://www.ema.europa.eu/en/medicines/human/EPAR/irbesartan-hydrochlorothiazide-bms	Withdrawn
EU/1/06/369/010	EMEA/H/C/000784	300mg/12.5 mg	Tablet	Oral use	Blister (PVC/PVDC/Alu)	98 tablets		irbesartan-hydrochlorothiazide-bms	Irbesartan Hydrochlorothiazide BMS	EU/1/06/369	irbesartan;hydrochlorothiazide	irbesartan;hydrochlorothiazide	C09DA04	Bristol-Myers Squibb Pharma EEIG	https://www.ema.europa.eu/en/medicines/human/EPAR/irbesartan-hydrochlorothiazide-bms	Withdrawn
