cod_nacion	nro_definitivo	concept_id	concept_name	concept_code	mapping_type	comment	suggestion	last_updated_date
653447	66404	40220618	immunoglobulin G, human 50 MG/ML Injection [Octagam]	1809644	EXACT			2026-03-12
653448	66404	40220618	immunoglobulin G, human 50 MG/ML Injection [Octagam]	1809644	EXACT			2026-03-12
653449	66404	40220618	immunoglobulin G, human 50 MG/ML Injection [Octagam]	1809644	EXACT			2026-03-12
664147	71501	40220561	immunoglobulin G, human 100 MG/ML Injection [Octagam]	1809500	EXACT			2026-03-12
664148	71501	40220561	immunoglobulin G, human 100 MG/ML Injection [Octagam]	1809500	EXACT			2026-03-12
664149	71501	40220561	immunoglobulin G, human 100 MG/ML Injection [Octagam]	1809500	EXACT			2026-03-12
664150	71501	40220561	immunoglobulin G, human 100 MG/ML Injection [Octagam]	1809500	EXACT			2026-03-12
665352	72294	40220618	immunoglobulin G, human 50 MG/ML Injection [Octagam]	1809644	EXACT			2026-03-12
665353	72294	40220618	immunoglobulin G, human 50 MG/ML Injection [Octagam]	1809644	EXACT			2026-03-12
665354	72294	40220618	immunoglobulin G, human 50 MG/ML Injection [Octagam]	1809644	EXACT			2026-03-12
685644	60717	40220547	50 ML immunoglobulin G, human 50 MG/ML Injection [Flebogamma]	1809448	EXACT			2026-03-12
694359	76722	40220561	immunoglobulin G, human 100 MG/ML Injection [Octagam]	1809500	EXACT			2026-03-12
694360	76722	40220561	immunoglobulin G, human 100 MG/ML Injection [Octagam]	1809500	EXACT			2026-03-12
694361	76722	40220561	immunoglobulin G, human 100 MG/ML Injection [Octagam]	1809500	EXACT			2026-03-12
699282	111687014	40220469	50 ML immunoglobulin G, human 200 MG/ML Injection [Hizentra]	1809063	EXACT			2026-01-06
700200	78149	40220618	immunoglobulin G, human 50 MG/ML Injection [Octagam]	1809644	EXACT			2026-03-12
700201	78149	40220618	immunoglobulin G, human 50 MG/ML Injection [Octagam]	1809644	EXACT			2026-03-12
