ma_number	concept_id	concept_name	concept_code	mapping_type	comment	suggestion	last_updated_date
EU/1/23/1764/001	42609713	0.416 ML zilucoplan 40 MG/ML Prefilled Syringe [Zilbrysq]	2672502	EXACT			2025-12-04
EU/1/23/1764/002	42609713	0.416 ML zilucoplan 40 MG/ML Prefilled Syringe [Zilbrysq]	2672502	EXACT			2025-12-04
EU/1/23/1764/003	42609715	0.574 ML zilucoplan 40 MG/ML Prefilled Syringe [Zilbrysq]	2672505	EXACT			2025-12-04
EU/1/23/1764/004	42609715	0.574 ML zilucoplan 40 MG/ML Prefilled Syringe [Zilbrysq]	2672505	EXACT			2025-12-04
EU/1/23/1764/005	42609717	0.81 ML zilucoplan 40 MG/ML Prefilled Syringe [Zilbrysq]	2672507	EXACT			2025-12-04
EU/1/23/1764/006	42609717	0.81 ML zilucoplan 40 MG/ML Prefilled Syringe [Zilbrysq]	2672507	EXACT			2025-12-04
EU/1/23/1764/007	42609713	0.416 ML zilucoplan 40 MG/ML Prefilled Syringe [Zilbrysq]	2672502	BROAD		0.416 ML zilucoplan 40 MG/ML Pen Injector [Zilbrysq]	2026-05-02
EU/1/23/1764/008	42609713	0.416 ML zilucoplan 40 MG/ML Prefilled Syringe [Zilbrysq]	2672502	BROAD		0.416 ML zilucoplan 40 MG/ML Pen Injector [Zilbrysq]	2026-05-02
EU/1/23/1764/009	42609715	0.574 ML zilucoplan 40 MG/ML Prefilled Syringe [Zilbrysq]	2672505	BROAD		0.574 ML zilucoplan 40 MG/ML Pen Injector [Zilbrysq]	2026-05-02
EU/1/23/1764/010	42609715	0.574 ML zilucoplan 40 MG/ML Prefilled Syringe [Zilbrysq]	2672505	BROAD		0.574 ML zilucoplan 40 MG/ML Pen Injector [Zilbrysq]	2026-05-02
EU/1/23/1764/011	42609717	0.81 ML zilucoplan 40 MG/ML Prefilled Syringe [Zilbrysq]	2672507	BROAD		0.81 ML zilucoplan 40 MG/ML Pen Injector [Zilbrysq]	2026-05-02
EU/1/23/1764/012	42609717	0.81 ML zilucoplan 40 MG/ML Prefilled Syringe [Zilbrysq]	2672507	BROAD		0.81 ML zilucoplan 40 MG/ML Pen Injector [Zilbrysq]	2026-05-02
