cod_nacion	nro_definitivo	des_nomco	des_dcp	des_dosific	envase	contenido	unidad_contenido	principios_activos	vias_administracion	forma_farmaceutica	atc	laboratorio_titular	sw_base_a_plantas	sw_generico	biosimilar	radiofarmaco
600243	62287	PROLEUKIN 18 X 10(6) UI  POLVO PARA SOLUCION INYECTABLE O PARA PERFUSION	Aldesleukina 18 millones UI inyectable	18 millones UI	Vial	10	vial para inyección	ALDESLEUCINA 18 millones UI	VÍA SUBCUTÁNEA	POLVO PARA SOLUCIÓN INYECTABLE Y PARA PERFUSIÓN	L03AC01 - Aldesleukina	IOVANCE BIOTHERAPEUTICS B.V.	0	0	0	0
703892	62287	PROLEUKIN 18 X 10(6) UI  POLVO PARA SOLUCION INYECTABLE O PARA PERFUSION	Aldesleukina 18 millones UI inyectable	18 millones UI	Vial	1	vial para inyección	ALDESLEUCINA 18 millones UI	VÍA SUBCUTÁNEA	POLVO PARA SOLUCIÓN INYECTABLE Y PARA PERFUSIÓN	L03AC01 - Aldesleukina	IOVANCE BIOTHERAPEUTICS B.V.	0	0	0	0
994301	58653	PROLEUKIN 18 X 10(6)  UI POLVO PARA SOLUCION PARA PERFUSION INTRAVENOSA	Aldesleukina 18 millones UI inyectable perfusión	18 millones UI	Vial	1	vial para inyección	ALDESLEUCINA 18 millones UI	VÍA INTRAVENOSA	POLVO PARA SOLUCIÓN PARA PERFUSIÓN	L03AC01 - Aldesleukina	CLINIGEN HEALTHCARE B.V.	0	0	0	0
